INFO:root:Time start : 2016-05-15-22:07:10
INFO:root:accumulate return : -0.045
INFO:root:accumulate return : -0.583
INFO:root:accumulate return : -0.171
INFO:root:accumulate return : -1.686
INFO:root:accumulate return : -0.167
INFO:root:accumulate return : -1.349
INFO:root:accumulate return : -0.845
INFO:root:accumulate return : -0.101
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -1.073
INFO:root:accumulate return : -0.195
INFO:root:accumulate return : -1.11
INFO:root:accumulate return : -0.566
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.809
INFO:root:accumulate return : 0.889
INFO:root:accumulate return : -0.664
INFO:root:accumulate return : -0.849
INFO:root:accumulate return : -0.332
INFO:root:accumulate return : 0.031
INFO:root:accumulate return : -0.522
INFO:root:accumulate return : -1.265
INFO:root:accumulate return : -0.11
INFO:root:accumulate return : -0.415
INFO:root:accumulate return : -0.51
INFO:root:accumulate return : -0.713
INFO:root:accumulate return : 0.161
INFO:root:accumulate return : -0.386
INFO:root:accumulate return : -0.648
INFO:root:accumulate return : 0.06
INFO:root:accumulate return : -0.021
INFO:root:accumulate return : -1.029
INFO:root:accumulate return : -0.668
INFO:root:accumulate return : 2.266
INFO:root:accumulate return : -0.09
INFO:root:accumulate return : -1.863
INFO:root:accumulate return : -1.118
INFO:root:accumulate return : -0.135
INFO:root:accumulate return : -0.279
INFO:root:accumulate return : -0.276
INFO:root:accumulate return : -0.97
INFO:root:accumulate return : 1.077
INFO:root:accumulate return : -0.484
INFO:root:accumulate return : 0.928
INFO:root:accumulate return : -0.758
INFO:root:accumulate return : -0.83
INFO:root:accumulate return : -0.171
INFO:root:accumulate return : -0.329
INFO:root:accumulate return : -0.46
INFO:root:accumulate return : -0.114
INFO:root:accumulate return : -0.202
INFO:root:accumulate return : -1.723
INFO:root:accumulate return : -0.029
INFO:root:accumulate return : -0.233
INFO:root:accumulate return : -0.101
INFO:root:accumulate return : -0.251
INFO:root:accumulate return : -0.371
INFO:root:accumulate return : -0.288
INFO:root:accumulate return : -0.029
INFO:root:accumulate return : -0.103
INFO:root:accumulate return : -0.25
INFO:root:accumulate return : -0.668
INFO:root:accumulate return : -0.238
INFO:root:accumulate return : -0.135
INFO:root:accumulate return : -0.286
INFO:root:accumulate return : -0.779
INFO:root:accumulate return : -0.056
INFO:root:accumulate return : -0.155
INFO:root:accumulate return : -0.478
INFO:root:accumulate return : -0.786
INFO:root:accumulate return : -0.581
INFO:root:accumulate return : -0.393
INFO:root:accumulate return : -0.724
INFO:root:accumulate return : -0.259
INFO:root:accumulate return : -0.581
INFO:root:accumulate return : 0.071
INFO:root:accumulate return : -0.893
INFO:root:accumulate return : 0.384
INFO:root:accumulate return : -0.923
INFO:root:accumulate return : -0.59
INFO:root:accumulate return : -0.177
INFO:root:accumulate return : -0.195
INFO:root:accumulate return : -0.914
INFO:root:accumulate return : -0.62
INFO:root:accumulate return : -0.318
INFO:root:accumulate return : -0.533
INFO:root:accumulate return : -0.335
INFO:root:accumulate return : 0.129
INFO:root:accumulate return : -0.572
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.2
INFO:root:accumulate return : -0.033
INFO:root:accumulate return : -0.228
INFO:root:accumulate return : -0.444
INFO:root:accumulate return : -0.053
INFO:root:accumulate return : -0.548
INFO:root:accumulate return : -0.257
INFO:root:accumulate return : -0.252
INFO:root:accumulate return : -0.094
INFO:root:accumulate return : 0.839
INFO:root:accumulate return : -1.419
INFO:root:accumulate return : -0.239
INFO:root:accumulate return : -0.349
INFO:root:accumulate return : -0.861
INFO:root:accumulate return : -0.241
INFO:root:accumulate return : -0.224
INFO:root:accumulate return : -0.773
INFO:root:accumulate return : -0.269
INFO:root:accumulate return : -0.734
INFO:root:accumulate return : -0.086
INFO:root:accumulate return : -0.302
INFO:root:accumulate return : 0.824
INFO:root:accumulate return : -1.38
INFO:root:accumulate return : 0.742
INFO:root:accumulate return : -0.906
INFO:root:accumulate return : -0.792
INFO:root:accumulate return : -1.115
INFO:root:accumulate return : 0.323
INFO:root:accumulate return : -0.666
INFO:root:accumulate return : -0.682
INFO:root:accumulate return : -0.438
INFO:root:accumulate return : 0.083
INFO:root:accumulate return : -0.322
INFO:root:accumulate return : -0.231
INFO:root:accumulate return : -0.216
INFO:root:accumulate return : -0.324
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.25
INFO:root:accumulate return : 1.192
INFO:root:accumulate return : -0.616
INFO:root:accumulate return : -1.396
INFO:root:accumulate return : -0.329
INFO:root:accumulate return : -0.053
INFO:root:accumulate return : -0.252
INFO:root:accumulate return : -0.811
INFO:root:accumulate return : -0.364
INFO:root:accumulate return : -0.486
INFO:root:accumulate return : -0.522
INFO:root:accumulate return : -0.146
INFO:root:accumulate return : -0.485
INFO:root:accumulate return : -0.725
INFO:root:accumulate return : -0.672
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.44
INFO:root:accumulate return : -0.413
INFO:root:accumulate return : -0.447
INFO:root:accumulate return : -0.848
INFO:root:accumulate return : -0.46
INFO:root:accumulate return : -0.564
INFO:root:accumulate return : -1.374
INFO:root:accumulate return : -0.104
INFO:root:accumulate return : -0.485
INFO:root:accumulate return : 0.041
INFO:root:accumulate return : 1.053
INFO:root:accumulate return : -0.888
INFO:root:accumulate return : -0.007
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.655
INFO:root:accumulate return : -0.678
INFO:root:accumulate return : 0.672
INFO:root:accumulate return : -1.716
INFO:root:accumulate return : -0.138
INFO:root:accumulate return : 0.708
INFO:root:accumulate return : -0.891
INFO:root:accumulate return : -0.428
INFO:root:accumulate return : -0.401
INFO:root:accumulate return : -0.116
INFO:root:accumulate return : -0.598
INFO:root:accumulate return : -0.579
INFO:root:accumulate return : -0.38
INFO:root:accumulate return : -1.036
INFO:root:accumulate return : -0.198
INFO:root:accumulate return : -0.349
INFO:root:accumulate return : -0.255
INFO:root:accumulate return : 0.05
INFO:root:accumulate return : -0.048
INFO:root:accumulate return : -0.721
INFO:root:accumulate return : -0.607
INFO:root:accumulate return : -0.393
INFO:root:accumulate return : -0.108
INFO:root:accumulate return : -0.36
INFO:root:accumulate return : -2.402
INFO:root:accumulate return : -0.926
INFO:root:accumulate return : -1.305
INFO:root:accumulate return : -0.465
INFO:root:accumulate return : -0.198
INFO:root:accumulate return : -1.404
INFO:root:accumulate return : -2.601
INFO:root:accumulate return : -0.702
INFO:root:accumulate return : -0.508
INFO:root:accumulate return : -0.242
INFO:root:accumulate return : -0.297
INFO:root:accumulate return : -0.728
INFO:root:accumulate return : -0.496
INFO:root:accumulate return : -0.589
INFO:root:accumulate return : -0.453
INFO:root:accumulate return : -0.207
INFO:root:accumulate return : -0.284
INFO:root:accumulate return : -0.674
INFO:root:accumulate return : 0.00800000000001
INFO:root:accumulate return : 0.07
INFO:root:accumulate return : -0.861
INFO:root:accumulate return : -0.167
INFO:root:accumulate return : -0.281
INFO:root:accumulate return : -0.618
INFO:root:accumulate return : -0.116
INFO:root:accumulate return : -0.459
INFO:root:accumulate return : -0.244
INFO:root:accumulate return : -0.671
INFO:root:accumulate return : -0.617
INFO:root:accumulate return : 0.24
INFO:root:accumulate return : -1.061
INFO:root:accumulate return : -1.77
INFO:root:accumulate return : -0.265
INFO:root:accumulate return : -0.42
INFO:root:accumulate return : -0.621
INFO:root:accumulate return : -0.449
INFO:root:accumulate return : -0.253
INFO:root:accumulate return : 0.393
INFO:root:accumulate return : -0.889
INFO:root:accumulate return : -0.059
INFO:root:accumulate return : -0.719
INFO:root:accumulate return : -0.254
INFO:root:accumulate return : -0.454
INFO:root:accumulate return : -0.154
INFO:root:accumulate return : -0.377
INFO:root:accumulate return : -0.059
INFO:root:accumulate return : -0.825
INFO:root:accumulate return : -0.487
INFO:root:accumulate return : -0.146
INFO:root:accumulate return : -0.617
INFO:root:accumulate return : -0.00600000000001
INFO:root:accumulate return : -0.161
INFO:root:accumulate return : -0.379
INFO:root:accumulate return : 0.236
INFO:root:accumulate return : -1.301
INFO:root:accumulate return : -0.528
INFO:root:accumulate return : 0.24
INFO:root:accumulate return : -0.583
INFO:root:accumulate return : 0.057
INFO:root:accumulate return : -0.837
INFO:root:accumulate return : -0.201
INFO:root:accumulate return : -0.088
INFO:root:accumulate return : -0.269
INFO:root:accumulate return : 0.674
INFO:root:accumulate return : -0.642
INFO:root:accumulate return : -0.212
INFO:root:accumulate return : -1.668
INFO:root:accumulate return : -1.098
INFO:root:accumulate return : -0.681
INFO:root:accumulate return : -0.457
INFO:root:accumulate return : -0.222
INFO:root:accumulate return : -0.324
INFO:root:accumulate return : -0.707
INFO:root:accumulate return : -0.22
INFO:root:accumulate return : -0.072
INFO:root:accumulate return : -0.866
INFO:root:accumulate return : -0.179
INFO:root:accumulate return : -0.347
INFO:root:accumulate return : -0.514
INFO:root:accumulate return : -0.429
INFO:root:accumulate return : -0.258
INFO:root:accumulate return : -0.25
INFO:root:accumulate return : -0.431
INFO:root:accumulate return : 0.287
INFO:root:accumulate return : -0.246
INFO:root:accumulate return : -0.394
INFO:root:accumulate return : -0.062
INFO:root:accumulate return : 0.964
INFO:root:accumulate return : 0.199
INFO:root:accumulate return : 0.285
INFO:root:accumulate return : -0.514
INFO:root:accumulate return : -0.722
INFO:root:accumulate return : -0.2
INFO:root:accumulate return : -0.147
INFO:root:accumulate return : -0.168
INFO:root:accumulate return : -0.245
INFO:root:accumulate return : -0.247
INFO:root:accumulate return : -0.386
INFO:root:accumulate return : -0.141
INFO:root:accumulate return : 0.094
INFO:root:accumulate return : -1.505
INFO:root:accumulate return : -0.472
INFO:root:accumulate return : -0.182
INFO:root:accumulate return : -0.44
INFO:root:accumulate return : -0.201
INFO:root:accumulate return : -0.785
INFO:root:accumulate return : -0.422
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.692
INFO:root:accumulate return : -0.543
INFO:root:accumulate return : -0.333
INFO:root:accumulate return : -0.426
INFO:root:accumulate return : -0.551
INFO:root:accumulate return : -0.258
INFO:root:accumulate return : -0.825
INFO:root:accumulate return : -1.259
INFO:root:accumulate return : -0.825
INFO:root:accumulate return : -0.199
INFO:root:accumulate return : -0.416
INFO:root:accumulate return : -0.737
INFO:root:accumulate return : -0.237
INFO:root:accumulate return : -0.473
INFO:root:accumulate return : -0.735
INFO:root:accumulate return : -0.28
INFO:root:accumulate return : -0.214
INFO:root:accumulate return : 0.24
INFO:root:accumulate return : -0.148
INFO:root:accumulate return : 0.018
INFO:root:accumulate return : -0.618
INFO:root:accumulate return : -0.438
INFO:root:accumulate return : -0.362
INFO:root:accumulate return : -0.821
INFO:root:accumulate return : -1.515
INFO:root:accumulate return : -0.171
INFO:root:accumulate return : -0.622
INFO:root:accumulate return : -0.135
INFO:root:accumulate return : -0.234
INFO:root:accumulate return : -0.585
INFO:root:accumulate return : -0.015
INFO:root:accumulate return : -0.159
INFO:root:accumulate return : -1.307
INFO:root:accumulate return : 0.11
INFO:root:accumulate return : -0.476
INFO:root:accumulate return : -0.935
INFO:root:accumulate return : -0.455
INFO:root:accumulate return : -0.774
INFO:root:accumulate return : -0.114
INFO:root:accumulate return : -0.491
INFO:root:accumulate return : -0.568
INFO:root:accumulate return : -0.757
INFO:root:accumulate return : -0.00500000000002
INFO:root:accumulate return : 0.577
INFO:root:accumulate return : -1.062
INFO:root:accumulate return : -0.814
INFO:root:accumulate return : -0.305
INFO:root:accumulate return : -0.181
INFO:root:accumulate return : -0.821
INFO:root:accumulate return : -0.971
INFO:root:accumulate return : -0.542
INFO:root:accumulate return : 0.089
INFO:root:accumulate return : -0.326
INFO:root:accumulate return : -0.568
INFO:root:accumulate return : -0.192
INFO:root:accumulate return : -0.206
INFO:root:accumulate return : -0.251
INFO:root:accumulate return : -1.107
INFO:root:accumulate return : 0.00399999999999
INFO:root:accumulate return : -0.484
INFO:root:accumulate return : -0.085
INFO:root:accumulate return : -0.018
INFO:root:accumulate return : -0.934
INFO:root:accumulate return : -0.239
INFO:root:accumulate return : -0.539
INFO:root:accumulate return : -0.512
INFO:root:accumulate return : 0.35
INFO:root:accumulate return : 0.055
INFO:root:accumulate return : -0.729
INFO:root:accumulate return : -0.216
INFO:root:accumulate return : 0.05
INFO:root:accumulate return : -0.122
INFO:root:accumulate return : -0.338
INFO:root:accumulate return : -0.276
INFO:root:accumulate return : -0.594
INFO:root:accumulate return : 0.18
INFO:root:accumulate return : -0.687
INFO:root:accumulate return : -1.391
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -1.571
INFO:root:accumulate return : -1.486
INFO:root:accumulate return : -0.505
INFO:root:accumulate return : -1.475
INFO:root:accumulate return : -0.373
INFO:root:accumulate return : -0.519
INFO:root:accumulate return : -0.2
INFO:root:accumulate return : -0.443
INFO:root:accumulate return : -1.218
INFO:root:accumulate return : -0.098
INFO:root:accumulate return : 0.452
INFO:root:accumulate return : -0.978
INFO:root:accumulate return : -0.545
INFO:root:accumulate return : 0.708
INFO:root:accumulate return : -0.159
INFO:root:accumulate return : -0.521
INFO:root:accumulate return : -0.211
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -1.418
INFO:root:Processing time : 0.133611111111 hours
