INFO:root:Time start : 2016-05-15-16:06:04
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : 0.0
INFO:root:Processing time : 0.0 hours
