INFO:root:Time start : 2016-05-15-23:49:48
INFO:root:accumulate return : -0.00775
INFO:root:accumulate return : -0.00024
INFO:root:accumulate return : -0.00492
INFO:root:accumulate return : -0.00379
INFO:root:accumulate return : -0.00289
INFO:root:accumulate return : -0.00385
INFO:root:accumulate return : -0.00173
INFO:root:accumulate return : -0.0026
INFO:root:accumulate return : -0.00353
INFO:root:accumulate return : -0.00286
INFO:root:accumulate return : -0.00869
INFO:root:accumulate return : -0.00552
INFO:root:accumulate return : -0.01349
INFO:root:accumulate return : -0.00491
INFO:root:accumulate return : -0.00406
INFO:root:accumulate return : -0.00712
INFO:root:accumulate return : -0.00516
INFO:root:accumulate return : -0.0105
INFO:root:accumulate return : -0.00595
INFO:root:accumulate return : -0.00497
INFO:root:accumulate return : -0.00528
INFO:root:accumulate return : 0.00036
INFO:root:accumulate return : -0.00296
INFO:root:accumulate return : -0.0029
INFO:root:accumulate return : -0.00578
INFO:root:accumulate return : -0.00096
INFO:root:accumulate return : -0.01284
INFO:root:accumulate return : -0.00717
INFO:root:accumulate return : -0.00077
INFO:root:accumulate return : -0.00381
INFO:root:accumulate return : -0.00304
INFO:root:accumulate return : -0.00706
INFO:root:accumulate return : -0.00657
INFO:root:accumulate return : -0.0037
INFO:root:accumulate return : -0.0043
INFO:root:accumulate return : -0.00231
INFO:root:accumulate return : -0.00774
INFO:root:accumulate return : -0.00739
INFO:root:accumulate return : -0.00282
INFO:root:accumulate return : -0.00156
INFO:root:accumulate return : -0.00392
INFO:root:accumulate return : -0.00276
INFO:root:accumulate return : -0.00171
INFO:root:accumulate return : -0.00592
INFO:root:accumulate return : -0.01279
INFO:root:accumulate return : -0.006
INFO:root:accumulate return : -0.01123
INFO:root:accumulate return : -0.00396
INFO:root:accumulate return : -0.00064
INFO:root:accumulate return : -0.00186
INFO:root:accumulate return : -0.00432
INFO:root:accumulate return : -0.00163
INFO:root:accumulate return : -0.00272
INFO:root:accumulate return : -0.0076
INFO:root:accumulate return : -0.0066
INFO:root:accumulate return : -0.00096
INFO:root:accumulate return : -0.00584
INFO:root:accumulate return : -0.00576
INFO:root:accumulate return : -0.00454
INFO:root:accumulate return : -0.00464
INFO:root:accumulate return : -0.00665
INFO:root:accumulate return : -0.00333
INFO:root:accumulate return : -0.00638
INFO:root:accumulate return : -0.01164
INFO:root:accumulate return : -0.0104
INFO:root:accumulate return : -0.00204
INFO:root:accumulate return : -0.01172
