INFO:root:Time start : 2016-05-15-23:53:01
INFO:root:accumulate return : -0.00188
INFO:root:accumulate return : -0.00829
INFO:root:accumulate return : -0.00633
INFO:root:accumulate return : -0.00478
INFO:root:accumulate return : -0.00888
INFO:root:accumulate return : -0.00848
INFO:root:accumulate return : -0.00626
INFO:root:accumulate return : -0.00099
INFO:root:accumulate return : -0.00393
INFO:root:accumulate return : 0.00014
INFO:root:accumulate return : -0.01002
INFO:root:accumulate return : -0.00139
INFO:root:accumulate return : -0.00544
INFO:root:accumulate return : -0.00558
INFO:root:accumulate return : -0.00876
INFO:root:accumulate return : -0.00052
INFO:root:accumulate return : -0.00618
INFO:root:accumulate return : -0.00347
INFO:root:accumulate return : -0.00258
INFO:root:accumulate return : -0.01179
INFO:root:accumulate return : -0.00747
INFO:root:accumulate return : -0.0081
INFO:root:accumulate return : -0.0027
INFO:root:accumulate return : -0.00654
INFO:root:accumulate return : -0.00064
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.01026
INFO:root:accumulate return : -0.00649
INFO:root:accumulate return : -0.00225
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00409
INFO:root:accumulate return : -0.01395
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00041
INFO:root:accumulate return : -0.01544
INFO:root:accumulate return : -0.01825
INFO:root:accumulate return : -0.00255
INFO:root:accumulate return : -0.01257
INFO:root:accumulate return : -0.00471
INFO:root:accumulate return : -0.00974
INFO:root:accumulate return : -0.00735
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00468
INFO:root:accumulate return : -0.00104
INFO:root:accumulate return : -0.00275
INFO:root:accumulate return : -0.00167
INFO:root:accumulate return : -0.01108
INFO:root:accumulate return : -0.00288
INFO:root:accumulate return : -0.01477
INFO:root:accumulate return : -0.00568
INFO:root:accumulate return : 0.0065
INFO:root:accumulate return : -0.01904
INFO:root:accumulate return : -0.01242
INFO:root:accumulate return : -0.00489
INFO:root:accumulate return : -0.02109
INFO:root:accumulate return : -0.00064
INFO:root:accumulate return : -0.0179
INFO:root:accumulate return : -0.00054
INFO:root:accumulate return : -0.01028
INFO:root:accumulate return : -0.00784
INFO:root:accumulate return : -0.00459
INFO:root:accumulate return : -0.00273
INFO:root:accumulate return : -0.00729
INFO:root:accumulate return : 0.00331
INFO:root:accumulate return : -0.01871
INFO:root:accumulate return : -0.00377
INFO:root:accumulate return : -0.0061
INFO:root:accumulate return : -0.00809
INFO:root:accumulate return : -0.0101
INFO:root:accumulate return : -0.00596
INFO:root:accumulate return : -0.00068
INFO:root:accumulate return : 0.000869999999999
INFO:root:accumulate return : -0.00911
INFO:root:accumulate return : -0.00502
INFO:root:accumulate return : -0.00393
INFO:root:accumulate return : -0.00576
INFO:root:accumulate return : -0.01375
INFO:root:accumulate return : -0.00541
INFO:root:accumulate return : 0.00425
INFO:root:accumulate return : -0.00976
INFO:root:accumulate return : -0.01144
INFO:root:accumulate return : -0.00198
INFO:root:accumulate return : -0.01376
INFO:root:accumulate return : -0.01811
INFO:root:accumulate return : -0.00131
INFO:root:accumulate return : -0.00766
INFO:root:accumulate return : 0.00212
INFO:root:accumulate return : -0.01111
INFO:root:accumulate return : 0.00114
INFO:root:accumulate return : -0.01
INFO:root:accumulate return : -0.01853
INFO:root:accumulate return : -0.00777
INFO:root:accumulate return : -0.00361
INFO:root:accumulate return : -0.00897
INFO:root:accumulate return : -0.00216
INFO:root:accumulate return : -0.00826
INFO:root:accumulate return : -0.00628
INFO:root:accumulate return : -0.00242
INFO:root:accumulate return : -0.00198
INFO:root:accumulate return : -0.00444
INFO:root:accumulate return : -8.00000000005e-05
INFO:root:accumulate return : -0.01516
INFO:root:accumulate return : -0.01057
INFO:root:accumulate return : -0.00554
INFO:root:accumulate return : -0.00971
INFO:root:accumulate return : -0.00654
INFO:root:accumulate return : -0.00521
INFO:root:accumulate return : -0.00843
INFO:root:accumulate return : -0.00169
INFO:root:accumulate return : -0.00623
INFO:root:accumulate return : 0.01068
INFO:root:accumulate return : -0.00734
INFO:root:accumulate return : -0.01807
INFO:root:accumulate return : -0.00844
INFO:root:accumulate return : -0.00332
INFO:root:accumulate return : -0.01504
INFO:root:accumulate return : 0.001
INFO:root:accumulate return : -0.01065
INFO:root:accumulate return : -0.0202
INFO:root:accumulate return : 0.00454
INFO:root:accumulate return : -0.01064
INFO:root:accumulate return : -0.0059
INFO:root:accumulate return : -0.00179
INFO:root:accumulate return : 0.00033
INFO:root:accumulate return : -0.00878
INFO:root:accumulate return : -0.00154
INFO:root:accumulate return : 0.0077
INFO:root:accumulate return : -0.00531
INFO:root:accumulate return : -0.00556
INFO:root:accumulate return : -0.00508
INFO:root:accumulate return : -0.00338
INFO:root:accumulate return : -0.00566
INFO:root:accumulate return : -0.01271
INFO:root:accumulate return : -0.00096
INFO:root:accumulate return : -0.00176
INFO:root:accumulate return : -0.00046
INFO:root:accumulate return : -0.00347
INFO:root:accumulate return : -0.00099
INFO:root:accumulate return : -0.00874
INFO:root:accumulate return : -0.00642
INFO:root:accumulate return : -0.00119
INFO:root:accumulate return : -0.01275
INFO:root:accumulate return : -0.00607
INFO:root:accumulate return : -0.00062
INFO:root:accumulate return : 0.00977
INFO:root:accumulate return : -0.01943
INFO:root:accumulate return : -0.00512
INFO:root:accumulate return : -0.00999
INFO:root:accumulate return : -0.00977
INFO:root:accumulate return : -0.0138
INFO:root:accumulate return : -0.01773
INFO:root:accumulate return : -0.00231
INFO:root:accumulate return : -0.00872
INFO:root:accumulate return : -0.00424
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00258
INFO:root:accumulate return : -0.00377
INFO:root:accumulate return : -0.00306
INFO:root:accumulate return : -0.00725
INFO:root:accumulate return : -3.00000000001e-05
INFO:root:accumulate return : -0.00517
INFO:root:accumulate return : -0.00468
INFO:root:accumulate return : -0.00945
INFO:root:accumulate return : -0.00355
INFO:root:accumulate return : -0.00329
INFO:root:accumulate return : -0.00759
INFO:root:accumulate return : -0.00588
INFO:root:accumulate return : -0.01115
INFO:root:accumulate return : -0.00964
INFO:root:accumulate return : -0.00987
INFO:root:accumulate return : -0.00106
INFO:root:accumulate return : -0.00245
INFO:root:accumulate return : -0.01047
INFO:root:accumulate return : -0.00729
INFO:root:accumulate return : -0.00379
INFO:root:accumulate return : -0.00155
INFO:root:accumulate return : -0.00478
INFO:root:accumulate return : -0.00948
INFO:root:accumulate return : -0.00402
INFO:root:accumulate return : -0.002
INFO:root:accumulate return : 0.0012
INFO:root:accumulate return : -0.00736
INFO:root:accumulate return : -0.00621
INFO:root:accumulate return : -0.01534
INFO:root:accumulate return : -0.00065
INFO:root:accumulate return : -0.01495
INFO:root:accumulate return : -0.00184
INFO:root:accumulate return : -0.00495
INFO:root:accumulate return : -0.01297
INFO:root:accumulate return : 0.0029
INFO:root:accumulate return : -0.01609
INFO:root:accumulate return : -0.00482
INFO:root:accumulate return : -0.00897
INFO:root:accumulate return : -0.00825
INFO:root:accumulate return : -0.00507
INFO:root:accumulate return : -0.00185
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00268
INFO:root:accumulate return : -0.0039
INFO:root:accumulate return : -0.01677
INFO:root:accumulate return : 0.00058
INFO:root:accumulate return : -0.00106
INFO:root:accumulate return : -0.00204
INFO:root:accumulate return : -0.00423
INFO:root:accumulate return : -0.0109
INFO:root:accumulate return : -0.0115
INFO:root:accumulate return : -0.00167
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00322
INFO:root:accumulate return : -0.00098
INFO:root:accumulate return : -0.00221
INFO:root:accumulate return : 0.00662
INFO:root:accumulate return : -0.00816
INFO:root:accumulate return : -0.00795
INFO:root:accumulate return : -0.00407
INFO:root:accumulate return : 0.00851
INFO:root:accumulate return : -0.01595
INFO:root:accumulate return : -0.00599
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00329
INFO:root:accumulate return : -0.01615
INFO:root:accumulate return : -0.00644
INFO:root:accumulate return : -0.01563
INFO:root:accumulate return : -0.00755
INFO:root:accumulate return : -0.00847
INFO:root:accumulate return : -0.00306
INFO:root:accumulate return : -0.00734
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00635
INFO:root:accumulate return : -0.00476
INFO:root:accumulate return : -0.01055
INFO:root:accumulate return : -0.00647
INFO:root:accumulate return : -0.0038
INFO:root:accumulate return : -0.00243
INFO:root:accumulate return : -0.01366
INFO:root:accumulate return : -0.00411
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00101
INFO:root:accumulate return : -0.00383
INFO:root:accumulate return : -0.00338
INFO:root:accumulate return : -0.01242
INFO:root:accumulate return : -0.00484
INFO:root:accumulate return : -0.01555
INFO:root:accumulate return : -0.00086
INFO:root:accumulate return : -0.01031
INFO:root:accumulate return : -0.00422
INFO:root:accumulate return : -0.00092
INFO:root:accumulate return : -0.00353
INFO:root:accumulate return : 6.00000000001e-05
INFO:root:accumulate return : -0.01141
INFO:root:accumulate return : -0.00558
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00759
INFO:root:accumulate return : -0.00591
INFO:root:accumulate return : -0.0015
INFO:root:accumulate return : -0.01693
INFO:root:accumulate return : -0.00346
INFO:root:accumulate return : -0.00065
INFO:root:accumulate return : -0.00842
INFO:root:accumulate return : -0.00248
INFO:root:accumulate return : -0.00203
INFO:root:accumulate return : -0.00881
INFO:root:accumulate return : -0.00973
INFO:root:accumulate return : -0.01478
INFO:root:accumulate return : -0.02902
INFO:root:accumulate return : -0.00381
INFO:root:accumulate return : -0.00528
INFO:root:accumulate return : -0.00554
INFO:root:accumulate return : -0.02529
INFO:root:accumulate return : -0.0103
INFO:root:accumulate return : -0.00701
INFO:root:accumulate return : -0.00419
INFO:root:accumulate return : -0.02269
INFO:root:accumulate return : -0.0031
INFO:root:accumulate return : -0.00207
INFO:root:accumulate return : -0.00171
INFO:root:accumulate return : -0.0142
INFO:root:accumulate return : -0.00332
INFO:root:accumulate return : 0.00025
INFO:root:accumulate return : -0.0128
INFO:root:accumulate return : -0.00064
INFO:root:accumulate return : -0.00241
INFO:root:accumulate return : -0.00735
INFO:root:accumulate return : -0.00341
INFO:root:accumulate return : -0.01649
INFO:root:accumulate return : -0.01155
INFO:root:accumulate return : -0.00354
INFO:root:accumulate return : 0.01178
INFO:root:accumulate return : -0.00896
INFO:root:accumulate return : -0.00342
INFO:root:accumulate return : -0.0018
INFO:root:accumulate return : -0.00604
INFO:root:accumulate return : -0.01097
INFO:root:accumulate return : -0.00491
INFO:root:accumulate return : -0.00732
INFO:root:accumulate return : 0.00538
INFO:root:accumulate return : -0.00554
INFO:root:accumulate return : -0.01275
INFO:root:accumulate return : -0.00259
INFO:root:accumulate return : -0.00886
INFO:root:accumulate return : -0.00749
INFO:root:accumulate return : -0.00107
INFO:root:accumulate return : -0.00865
INFO:root:accumulate return : -0.00696
INFO:root:accumulate return : -0.00249
INFO:root:accumulate return : -0.01277
INFO:root:accumulate return : -0.00253
INFO:root:accumulate return : -0.00388
INFO:root:accumulate return : -0.00687
INFO:root:accumulate return : -0.00702
INFO:root:accumulate return : -0.00542
INFO:root:accumulate return : -0.00658
INFO:root:accumulate return : -0.00477
INFO:root:accumulate return : -0.00525
INFO:root:accumulate return : -0.01834
INFO:root:accumulate return : -0.00523
INFO:root:accumulate return : 0.00027
INFO:root:accumulate return : -0.00248
INFO:root:accumulate return : -0.00259
INFO:root:accumulate return : -0.00643
INFO:root:accumulate return : -0.0263
INFO:root:accumulate return : -0.0131
INFO:root:accumulate return : -0.0136
INFO:root:accumulate return : -0.00342
INFO:root:accumulate return : -0.00681
INFO:root:accumulate return : -0.01204
INFO:root:accumulate return : -0.0085
INFO:root:accumulate return : -0.00843
INFO:root:accumulate return : -0.02583
INFO:root:accumulate return : -0.00589
INFO:root:accumulate return : 0.00781
INFO:root:accumulate return : -0.00251
INFO:root:accumulate return : -0.0106
INFO:root:accumulate return : -0.01272
INFO:root:accumulate return : -0.02063
INFO:root:accumulate return : -0.00504
INFO:root:accumulate return : 0.0
INFO:root:accumulate return : -0.00143
INFO:root:accumulate return : -0.00611
INFO:root:accumulate return : -0.00402
INFO:root:accumulate return : -0.01152
INFO:root:accumulate return : -0.01153
INFO:root:accumulate return : -0.00888
INFO:root:accumulate return : -0.01773
INFO:root:accumulate return : -0.00765
INFO:root:accumulate return : -0.00776
INFO:root:accumulate return : -0.01465
INFO:root:accumulate return : -0.01073
INFO:root:accumulate return : -0.00237
INFO:root:accumulate return : -0.00549
INFO:root:accumulate return : -0.01275
INFO:root:accumulate return : -0.00987
INFO:root:accumulate return : -0.00244
INFO:root:accumulate return : -0.00942
INFO:root:accumulate return : -0.00986
INFO:root:accumulate return : -0.01601
INFO:root:accumulate return : -0.00965
INFO:root:accumulate return : -0.00707
INFO:root:accumulate return : -0.01308
INFO:root:accumulate return : -0.0068
INFO:root:accumulate return : -0.0057
INFO:root:accumulate return : -0.00132
INFO:root:accumulate return : -0.00119
INFO:root:accumulate return : -0.001
INFO:root:accumulate return : -0.00577
INFO:root:accumulate return : -0.00988
INFO:root:accumulate return : -0.00864
INFO:root:accumulate return : -0.00446
INFO:root:accumulate return : -0.004
INFO:root:accumulate return : -0.00126
INFO:root:accumulate return : -0.01022
INFO:root:accumulate return : 0.00063
INFO:root:accumulate return : -0.00953
INFO:root:accumulate return : -0.00044
INFO:root:accumulate return : -0.00873
INFO:root:accumulate return : -0.00321
INFO:root:accumulate return : -0.00365
INFO:root:accumulate return : -0.00293
INFO:root:accumulate return : -0.00556
INFO:root:accumulate return : -0.00331
INFO:root:accumulate return : -0.00041
INFO:root:accumulate return : -0.00732
INFO:root:accumulate return : 0.01389
INFO:root:accumulate return : -0.011
INFO:root:accumulate return : -0.00187
INFO:root:accumulate return : -0.00665
INFO:root:accumulate return : -0.01265
INFO:root:accumulate return : -0.00023
INFO:root:accumulate return : -0.01058
INFO:root:accumulate return : -0.01214
INFO:root:accumulate return : -0.00731
INFO:root:accumulate return : -0.00717
INFO:root:accumulate return : -0.00312
INFO:root:Processing time : 0.184722222222 hours
