INFO:root:Version : 6
INFO:root:Time start : 2016-05-27-08-08-18
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =200
INFO:root:max_memory = 1000000
INFO:root:batch_size = 200
INFO:root:look back term = 200
INFO:root:hidden_size = 600
INFO:root:training period = 0 ~ 10000
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:activation function = relu
INFO:root:accumulate return : -2.9595
INFO:root:accumulate return : -2.9131
INFO:root:accumulate return : -3.0441
INFO:root:accumulate return : -3.0643
INFO:root:accumulate return : -3.0584
INFO:root:accumulate return : -3.0727
INFO:root:accumulate return : -3.0721
INFO:root:accumulate return : -3.0469
INFO:root:accumulate return : -3.2942
INFO:root:accumulate return : -2.8701
INFO:root:accumulate return : -0.2165
INFO:root:accumulate return : -0.0138999999999
INFO:root:accumulate return : -0.0475999999999
INFO:root:accumulate return : -0.3191
INFO:root:accumulate return : -0.1726
INFO:root:accumulate return : -0.0172999999999
INFO:root:accumulate return : -0.2189
INFO:root:accumulate return : -0.211
INFO:root:accumulate return : -0.2202
INFO:root:accumulate return : 0.0228000000001
INFO:root:accumulate return : 0.5218
INFO:root:accumulate return : 0.5966
INFO:root:accumulate return : 0.2482
INFO:root:accumulate return : 0.4028
INFO:root:accumulate return : -0.1147
INFO:root:accumulate return : 0.378
INFO:root:accumulate return : 0.4505
INFO:root:accumulate return : 0.5554
INFO:root:accumulate return : 0.3685
INFO:root:accumulate return : 0.5049
INFO:root:accumulate return : 0.9866
INFO:root:accumulate return : 0.9918
INFO:root:accumulate return : 1.1136
INFO:root:accumulate return : 0.8733
INFO:root:accumulate return : 1.0545
INFO:root:accumulate return : 1.1627
INFO:root:accumulate return : 0.859
INFO:root:accumulate return : 1.0682
INFO:root:accumulate return : 0.8436
INFO:root:accumulate return : 0.8781
INFO:root:accumulate return : 1.4587
INFO:root:accumulate return : 1.3838
