INFO:root:Version : 6
INFO:root:Time start : 2016-05-26-14-16-52
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =300
INFO:root:max_memory = 1000000
INFO:root:batch_size = 200
INFO:root:look back term = 200
INFO:root:hidden_size = 600
INFO:root:training period = 0 ~ 10000
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:frame_skip4
INFO:root:accumulate return : -0.6847
INFO:root:accumulate return : -0.6407
INFO:root:accumulate return : -0.8796
INFO:root:accumulate return : -0.707
INFO:root:accumulate return : -0.8397
INFO:root:accumulate return : -0.9694
INFO:root:accumulate return : -0.6599
INFO:root:accumulate return : -0.76
INFO:root:accumulate return : -0.8907
INFO:root:accumulate return : -0.7037
INFO:root:accumulate return : -0.1759
INFO:root:accumulate return : -0.5794
INFO:root:accumulate return : -0.653
INFO:root:accumulate return : -0.3375
INFO:root:accumulate return : -0.4139
INFO:root:accumulate return : -0.2678
INFO:root:accumulate return : -0.3447
INFO:root:accumulate return : -0.5642
INFO:root:accumulate return : -0.5032
INFO:root:accumulate return : -0.4182
INFO:root:accumulate return : -0.2531
INFO:root:accumulate return : -0.2098
INFO:root:accumulate return : -0.1438
INFO:root:accumulate return : -0.0503
INFO:root:accumulate return : -0.4295
INFO:root:accumulate return : -0.069
INFO:root:accumulate return : -0.3598
INFO:root:accumulate return : -0.3516
INFO:root:accumulate return : -0.0374
INFO:root:accumulate return : -0.2515
INFO:root:accumulate return : -0.346
INFO:root:accumulate return : 0.1369
INFO:root:accumulate return : -0.1355
INFO:root:accumulate return : -0.2257
INFO:root:accumulate return : 0.148
INFO:root:accumulate return : 0.1328
INFO:root:accumulate return : -0.2321
INFO:root:accumulate return : -0.1916
INFO:root:accumulate return : 0.1909
INFO:root:accumulate return : -0.1813
INFO:root:accumulate return : 0.026
INFO:root:accumulate return : 0.1495
INFO:root:accumulate return : -0.1719
INFO:root:accumulate return : 0.1786
INFO:root:accumulate return : 0.344
INFO:root:accumulate return : 0.0679
INFO:root:accumulate return : 0.058
INFO:root:accumulate return : -0.046
INFO:root:accumulate return : -0.0556
INFO:root:accumulate return : -0.0671
INFO:root:accumulate return : 0.0717
INFO:root:accumulate return : 0.2411
INFO:root:accumulate return : -0.004
INFO:root:accumulate return : 0.1423
INFO:root:accumulate return : 0.2519
INFO:root:accumulate return : -0.0589
INFO:root:accumulate return : 0.0721
INFO:root:accumulate return : 0.026
INFO:root:accumulate return : 0.1645
INFO:root:accumulate return : 0.1101
INFO:root:accumulate return : -0.2232
INFO:root:accumulate return : 0.3814
INFO:root:accumulate return : 0.1219
INFO:root:accumulate return : 0.3786
INFO:root:accumulate return : 0.2771
INFO:root:accumulate return : 0.2377
INFO:root:accumulate return : 0.1274
INFO:root:accumulate return : 0.1449
INFO:root:accumulate return : 0.0204
INFO:root:accumulate return : 0.1562
INFO:root:accumulate return : 0.4334
INFO:root:accumulate return : 0.475
INFO:root:accumulate return : 0.298
INFO:root:accumulate return : 0.2692
INFO:root:accumulate return : 0.4746
INFO:root:accumulate return : 0.3342
INFO:root:accumulate return : 0.2406
INFO:root:accumulate return : 0.5686
INFO:root:accumulate return : 0.4152
INFO:root:accumulate return : 0.2484
INFO:root:accumulate return : 0.3248
INFO:root:accumulate return : 0.0343
INFO:root:accumulate return : 0.2142
INFO:root:accumulate return : 0.2567
INFO:root:accumulate return : 0.5855
INFO:root:accumulate return : 0.4598
INFO:root:accumulate return : 0.3616
INFO:root:accumulate return : 0.4336
INFO:root:accumulate return : 0.493
INFO:root:accumulate return : 0.0046
INFO:root:accumulate return : 0.3457
INFO:root:accumulate return : 0.5008
INFO:root:accumulate return : 0.5232
INFO:root:accumulate return : 0.5941
INFO:root:accumulate return : 0.1748
INFO:root:accumulate return : 0.4281
INFO:root:accumulate return : 0.7373
INFO:root:accumulate return : 0.2476
INFO:root:accumulate return : 0.2858
INFO:root:accumulate return : 0.2204
INFO:root:accumulate return : 0.2714
INFO:root:accumulate return : 0.7332
INFO:root:accumulate return : 0.167
INFO:root:accumulate return : 0.277
INFO:root:accumulate return : 0.2901
INFO:root:accumulate return : 0.3522
INFO:root:accumulate return : 0.4628
INFO:root:accumulate return : 0.5331
INFO:root:accumulate return : 0.7072
INFO:root:accumulate return : 0.4824
INFO:root:accumulate return : 0.412
INFO:root:accumulate return : 0.5752
INFO:root:accumulate return : 0.4368
INFO:root:accumulate return : 0.3848
INFO:root:accumulate return : 0.52
INFO:root:accumulate return : 0.4253
INFO:root:accumulate return : 0.135
