INFO:root:Version : 6
INFO:root:Time start : 2016-05-30-08-34-44
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =2000
INFO:root:max_memory = 1000000
INFO:root:batch_size = 50
INFO:root:look back term = 300
INFO:root:hidden_size = 600
INFO:root:training period = 0 ~ 1000
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:activation function = relu
INFO:root:accumulate return : -0.1655
INFO:root:accumulate return : -0.1649
INFO:root:accumulate return : -0.0144
INFO:root:accumulate return : -0.1315
INFO:root:accumulate return : -0.0335
INFO:root:accumulate return : -0.0318
INFO:root:accumulate return : -0.1915
INFO:root:accumulate return : -0.0885
INFO:root:accumulate return : -0.1414
INFO:root:accumulate return : -0.0448
INFO:root:accumulate return : 0.5064
INFO:root:accumulate return : 0.7234
INFO:root:accumulate return : 0.6955
INFO:root:accumulate return : 0.6479
INFO:root:accumulate return : 0.4818
INFO:root:accumulate return : 0.7919
INFO:root:accumulate return : 0.5611
INFO:root:accumulate return : 0.6551
INFO:root:accumulate return : 0.6494
INFO:root:accumulate return : 0.6997
INFO:root:accumulate return : 0.6469
INFO:root:accumulate return : 0.7034
INFO:root:accumulate return : 0.8095
INFO:root:accumulate return : 0.6255
INFO:root:accumulate return : 0.6395
INFO:root:accumulate return : 0.7713
INFO:root:accumulate return : 0.6573
INFO:root:accumulate return : 0.7764
INFO:root:accumulate return : 0.7712
INFO:root:accumulate return : 0.7606
INFO:root:accumulate return : 0.9174
INFO:root:accumulate return : 0.9167
INFO:root:accumulate return : 0.7522
INFO:root:accumulate return : 0.8883
INFO:root:accumulate return : 0.9172
INFO:root:accumulate return : 0.864
INFO:root:accumulate return : 0.9084
INFO:root:accumulate return : 0.999
INFO:root:accumulate return : 0.8536
INFO:root:accumulate return : 0.8618
INFO:root:accumulate return : 1.0992
INFO:root:accumulate return : 0.9273
INFO:root:accumulate return : 0.9164
INFO:root:accumulate return : 0.9868
INFO:root:accumulate return : 0.9262
INFO:root:accumulate return : 0.8779
INFO:root:accumulate return : 1.003
INFO:root:accumulate return : 1.0696
INFO:root:accumulate return : 0.9531
INFO:root:accumulate return : 1.0925
INFO:root:accumulate return : 1.0407
INFO:root:accumulate return : 0.9253
