INFO:root:Version : 7
INFO:root:Time start : 2016-06-04-11-22-02
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =1000
INFO:root:max_memory = 1000000
INFO:root:batch_size = 200
INFO:root:look back term = 300
INFO:root:hidden_size = 600
INFO:root:training period = 50 ~ 10050
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:activation function = relu
INFO:root:accumulate return : -4.0213
INFO:root:accumulate return : -3.9386
INFO:root:accumulate return : -3.871
INFO:root:accumulate return : -4.1411
INFO:root:accumulate return : -3.9295
INFO:root:accumulate return : -3.8048
INFO:root:accumulate return : -4.1423
INFO:root:accumulate return : -3.9844
INFO:root:accumulate return : -3.8204
INFO:root:accumulate return : -4.1259
INFO:root:accumulate return : -0.2537
INFO:root:accumulate return : -0.4203
INFO:root:accumulate return : -0.3366
INFO:root:accumulate return : -0.5048
INFO:root:accumulate return : -0.2591
INFO:root:accumulate return : -0.2566
INFO:root:accumulate return : -0.4327
INFO:root:accumulate return : -0.2925
INFO:root:accumulate return : -0.064
INFO:root:accumulate return : -0.3734
INFO:root:accumulate return : 0.9471
INFO:root:accumulate return : 0.7223
INFO:root:accumulate return : 0.5234
INFO:root:accumulate return : 0.5834
INFO:root:accumulate return : 0.5008
INFO:root:accumulate return : 0.8083
INFO:root:accumulate return : 0.538
INFO:root:accumulate return : 0.8221
INFO:root:accumulate return : 0.5561
INFO:root:accumulate return : 0.4406
INFO:root:accumulate return : 0.8619
INFO:root:accumulate return : 0.9972
INFO:root:accumulate return : 0.7184
INFO:root:accumulate return : 0.8319
INFO:root:accumulate return : 0.856
INFO:root:accumulate return : 1.1065
INFO:root:accumulate return : 0.8698
INFO:root:accumulate return : 0.8339
INFO:root:accumulate return : 1.1914
INFO:root:accumulate return : 0.832
INFO:root:accumulate return : 1.3271
INFO:root:accumulate return : 1.2627
INFO:root:accumulate return : 1.1978
INFO:root:accumulate return : 1.4195
INFO:root:accumulate return : 1.0424
INFO:root:accumulate return : 1.3966
INFO:root:accumulate return : 1.5687
INFO:root:accumulate return : 1.2521
INFO:root:accumulate return : 1.3591
INFO:root:accumulate return : 1.2862
INFO:root:accumulate return : 1.3982
INFO:root:accumulate return : 1.2987
INFO:root:accumulate return : 1.22
INFO:root:accumulate return : 1.2355
INFO:root:accumulate return : 1.187
INFO:root:accumulate return : 1.3453
INFO:root:accumulate return : 1.3153
INFO:root:accumulate return : 1.4004
INFO:root:accumulate return : 1.4626
INFO:root:accumulate return : 1.2
INFO:root:accumulate return : 1.5445
INFO:root:accumulate return : 1.5866
INFO:root:accumulate return : 1.5794
INFO:root:accumulate return : 1.5454
INFO:root:accumulate return : 1.5707
INFO:root:accumulate return : 1.4761
INFO:root:accumulate return : 1.7063
INFO:root:accumulate return : 1.5344
INFO:root:accumulate return : 1.5633
INFO:root:accumulate return : 1.5039
INFO:root:accumulate return : 1.7572
INFO:root:accumulate return : 1.6026
INFO:root:accumulate return : 1.7686
INFO:root:accumulate return : 1.7694
INFO:root:accumulate return : 1.7316
INFO:root:accumulate return : 1.7916
INFO:root:accumulate return : 1.9142
INFO:root:accumulate return : 1.7862
INFO:root:accumulate return : 1.7438
INFO:root:accumulate return : 1.5132
INFO:root:accumulate return : 1.8604
INFO:root:accumulate return : 1.718
INFO:root:accumulate return : 1.8953
INFO:root:accumulate return : 1.8189
INFO:root:accumulate return : 1.9301
INFO:root:accumulate return : 1.7294
INFO:root:accumulate return : 1.816
INFO:root:accumulate return : 1.9307
INFO:root:accumulate return : 1.9337
INFO:root:accumulate return : 2.0055
INFO:root:accumulate return : 1.8843
INFO:root:accumulate return : 1.7111
INFO:root:accumulate return : 1.8177
INFO:root:accumulate return : 1.8087
INFO:root:accumulate return : 2.1284
INFO:root:accumulate return : 2.1691
INFO:root:accumulate return : 1.824
INFO:root:accumulate return : 1.9818
INFO:root:accumulate return : 1.9318
INFO:root:accumulate return : 1.9597
INFO:root:accumulate return : 1.626
INFO:root:accumulate return : 2.1057
INFO:root:accumulate return : 2.098
INFO:root:accumulate return : 1.9769
INFO:root:accumulate return : 2.0831
INFO:root:accumulate return : 1.8514
INFO:root:accumulate return : 1.8341
INFO:root:accumulate return : 1.7406
INFO:root:accumulate return : 1.8504
INFO:root:accumulate return : 1.9172
INFO:root:accumulate return : 1.8694
INFO:root:accumulate return : 1.9557
INFO:root:accumulate return : 1.4939
INFO:root:accumulate return : 1.7239
INFO:root:accumulate return : 1.8294
INFO:root:accumulate return : 2.0162
INFO:root:accumulate return : 1.8392
INFO:root:accumulate return : 2.1467
INFO:root:accumulate return : 2.0094
INFO:root:accumulate return : 1.6485
INFO:root:accumulate return : 2.1907
INFO:root:accumulate return : 1.9761
INFO:root:accumulate return : 2.2568
INFO:root:accumulate return : 2.0887
INFO:root:accumulate return : 2.1569
INFO:root:accumulate return : 2.1787
INFO:root:accumulate return : 2.1373
INFO:root:accumulate return : 2.2961
INFO:root:accumulate return : 2.0254
INFO:root:accumulate return : 2.3226
INFO:root:accumulate return : 2.2993
INFO:root:accumulate return : 2.2907
INFO:root:accumulate return : 2.233
INFO:root:accumulate return : 2.0438
INFO:root:accumulate return : 2.2073
INFO:root:accumulate return : 1.9519
INFO:root:accumulate return : 2.2643
INFO:root:accumulate return : 2.0234
INFO:root:accumulate return : 2.2642
INFO:root:accumulate return : 2.0749
INFO:root:accumulate return : 2.352
INFO:root:accumulate return : 2.1999
INFO:root:accumulate return : 2.1018
INFO:root:accumulate return : 2.2106
INFO:root:accumulate return : 2.3496
INFO:root:accumulate return : 2.1093
INFO:root:accumulate return : 2.2861
INFO:root:accumulate return : 2.2072
INFO:root:accumulate return : 2.0502
INFO:root:accumulate return : 2.2682
INFO:root:accumulate return : 2.3963
INFO:root:accumulate return : 2.5643
INFO:root:accumulate return : 2.2608
INFO:root:accumulate return : 2.3461
INFO:root:accumulate return : 2.3469
INFO:root:accumulate return : 2.2827
INFO:root:accumulate return : 2.7517
INFO:root:accumulate return : 2.3544
INFO:root:accumulate return : 2.437
INFO:root:accumulate return : 2.6484
INFO:root:accumulate return : 2.1735
INFO:root:accumulate return : 2.2228
INFO:root:accumulate return : 2.3861
INFO:root:accumulate return : 2.219
INFO:root:accumulate return : 2.1811
INFO:root:accumulate return : 2.1501
INFO:root:accumulate return : 2.5437
INFO:root:accumulate return : 2.3266
INFO:root:accumulate return : 2.1298
INFO:root:accumulate return : 2.2205
INFO:root:accumulate return : 2.2228
INFO:root:accumulate return : 2.5229
INFO:root:accumulate return : 2.6348
INFO:root:accumulate return : 2.4482
INFO:root:accumulate return : 2.4405
INFO:root:accumulate return : 2.5403
INFO:root:accumulate return : 2.5006
INFO:root:accumulate return : 2.5204
INFO:root:accumulate return : 2.4998
INFO:root:accumulate return : 2.6551
INFO:root:accumulate return : 2.9282
INFO:root:accumulate return : 2.6497
INFO:root:accumulate return : 2.8043
INFO:root:accumulate return : 2.5295
INFO:root:accumulate return : 2.3808
INFO:root:accumulate return : 2.6206
INFO:root:accumulate return : 2.4199
INFO:root:accumulate return : 2.3422
INFO:root:accumulate return : 2.609
INFO:root:accumulate return : 2.6153
INFO:root:accumulate return : 2.3325
INFO:root:accumulate return : 2.7106
INFO:root:accumulate return : 2.6589
INFO:root:accumulate return : 2.5517
INFO:root:accumulate return : 2.3428
INFO:root:accumulate return : 2.7336
INFO:root:accumulate return : 2.5788
INFO:root:accumulate return : 2.5754
INFO:root:accumulate return : 2.5412
INFO:root:accumulate return : 2.6295
INFO:root:accumulate return : 2.7712
INFO:root:accumulate return : 2.6342
INFO:root:accumulate return : 2.9047
INFO:root:accumulate return : 2.9999
INFO:root:accumulate return : 2.6695
INFO:root:accumulate return : 2.805
INFO:root:accumulate return : 2.8476
INFO:root:accumulate return : 2.9097
INFO:root:accumulate return : 2.8609
INFO:root:accumulate return : 2.7279
INFO:root:accumulate return : 2.9576
INFO:root:accumulate return : 2.864
INFO:root:accumulate return : 2.6687
INFO:root:accumulate return : 3.2663
INFO:root:accumulate return : 3.0394
INFO:root:accumulate return : 2.9081
INFO:root:accumulate return : 2.93
INFO:root:accumulate return : 2.7891
INFO:root:accumulate return : 2.9973
INFO:root:accumulate return : 3.1338
INFO:root:accumulate return : 2.9146
INFO:root:accumulate return : 3.1133
INFO:root:accumulate return : 2.8666
INFO:root:accumulate return : 2.7712
INFO:root:accumulate return : 2.9413
INFO:root:accumulate return : 3.0172
INFO:root:accumulate return : 3.0411
INFO:root:accumulate return : 2.789
INFO:root:accumulate return : 3.1088
INFO:root:accumulate return : 3.0181
INFO:root:accumulate return : 2.8088
INFO:root:accumulate return : 2.7785
INFO:root:accumulate return : 2.8557
INFO:root:accumulate return : 2.7726
INFO:root:accumulate return : 2.7338
INFO:root:accumulate return : 2.7325
INFO:root:accumulate return : 2.8373
INFO:root:accumulate return : 3.0144
INFO:root:accumulate return : 3.0033
INFO:root:accumulate return : 2.9189
INFO:root:accumulate return : 3.3661
INFO:root:accumulate return : 3.271
INFO:root:accumulate return : 2.9791
INFO:root:accumulate return : 2.9462
INFO:root:accumulate return : 3.0045
INFO:root:accumulate return : 3.0864
INFO:root:accumulate return : 3.0221
INFO:root:accumulate return : 3.1711
INFO:root:accumulate return : 2.9032
INFO:root:accumulate return : 3.1415
INFO:root:accumulate return : 2.7261
INFO:root:accumulate return : 3.1121
INFO:root:accumulate return : 3.1247
INFO:root:accumulate return : 3.1799
INFO:root:accumulate return : 3.2522
INFO:root:accumulate return : 3.0389
INFO:root:accumulate return : 3.0753
INFO:root:accumulate return : 3.0861
INFO:root:accumulate return : 2.8439
INFO:root:accumulate return : 3.0695
INFO:root:accumulate return : 3.1913
INFO:root:accumulate return : 3.0684
INFO:root:accumulate return : 2.9989
INFO:root:accumulate return : 3.1179
INFO:root:accumulate return : 3.188
INFO:root:accumulate return : 2.7774
INFO:root:accumulate return : 2.9749
INFO:root:accumulate return : 3.273
INFO:root:accumulate return : 2.9365
INFO:root:accumulate return : 3.2939
INFO:root:accumulate return : 3.1375
INFO:root:accumulate return : 3.1744
INFO:root:accumulate return : 3.1785
INFO:root:accumulate return : 3.1599
INFO:root:accumulate return : 3.1394
INFO:root:accumulate return : 3.1807
INFO:root:accumulate return : 3.2531
INFO:root:accumulate return : 3.0596
INFO:root:accumulate return : 3.6322
INFO:root:accumulate return : 3.3295
INFO:root:accumulate return : 3.0571
INFO:root:accumulate return : 3.1119
INFO:root:accumulate return : 3.3426
INFO:root:accumulate return : 3.4492
INFO:root:accumulate return : 3.2281
INFO:root:accumulate return : 3.0065
INFO:root:accumulate return : 3.3675
INFO:root:accumulate return : 3.5444
INFO:root:accumulate return : 3.3359
INFO:root:accumulate return : 3.0932
INFO:root:accumulate return : 2.9612
INFO:root:accumulate return : 3.2888
INFO:root:accumulate return : 3.3956
INFO:root:accumulate return : 3.3122
INFO:root:accumulate return : 3.4279
INFO:root:accumulate return : 3.4008
INFO:root:accumulate return : 3.3912
INFO:root:accumulate return : 3.3143
INFO:root:accumulate return : 3.2208
INFO:root:accumulate return : 3.4027
INFO:root:accumulate return : 3.554
INFO:root:accumulate return : 3.3933
INFO:root:accumulate return : 3.4011
INFO:root:accumulate return : 3.5354
INFO:root:accumulate return : 3.494
INFO:root:accumulate return : 3.352
INFO:root:accumulate return : 3.7091
INFO:root:accumulate return : 3.4374
INFO:root:accumulate return : 3.4314
INFO:root:accumulate return : 3.3678
INFO:root:accumulate return : 3.4049
INFO:root:accumulate return : 3.5938
INFO:root:accumulate return : 3.6369
INFO:root:accumulate return : 3.2228
INFO:root:accumulate return : 3.7733
INFO:root:accumulate return : 3.4199
INFO:root:accumulate return : 3.5657
INFO:root:accumulate return : 3.6158
INFO:root:accumulate return : 3.5401
INFO:root:accumulate return : 3.5784
INFO:root:accumulate return : 3.6322
INFO:root:accumulate return : 3.4466
INFO:root:accumulate return : 3.5445
INFO:root:accumulate return : 3.3818
INFO:root:accumulate return : 3.4058
INFO:root:accumulate return : 3.6387
INFO:root:accumulate return : 3.7389
INFO:root:accumulate return : 3.6797
INFO:root:accumulate return : 3.5158
INFO:root:accumulate return : 3.6071
INFO:root:accumulate return : 3.5871
INFO:root:accumulate return : 3.5809
INFO:root:accumulate return : 3.7842
INFO:root:accumulate return : 3.4861
INFO:root:accumulate return : 3.571
INFO:root:accumulate return : 3.5057
INFO:root:accumulate return : 3.3232
INFO:root:accumulate return : 3.5186
INFO:root:accumulate return : 3.442
INFO:root:accumulate return : 3.5435
INFO:root:accumulate return : 3.2627
INFO:root:accumulate return : 3.6096
INFO:root:accumulate return : 3.6232
INFO:root:accumulate return : 3.6571
INFO:root:accumulate return : 3.6959
INFO:root:accumulate return : 3.7045
INFO:root:accumulate return : 3.7058
INFO:root:accumulate return : 3.8529
INFO:root:accumulate return : 3.5689
INFO:root:accumulate return : 3.6623
INFO:root:accumulate return : 3.4823
INFO:root:accumulate return : 3.3406
INFO:root:accumulate return : 3.295
INFO:root:accumulate return : 3.5026
