INFO:root:Version : 7
INFO:root:Time start : 2016-06-09-02-04-36
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =500
INFO:root:max_memory = 1000000
INFO:root:batch_size = 300
INFO:root:look back term = 300
INFO:root:hidden_size = 600
INFO:root:training period = -4000 ~ -1000
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:activation function = relu
INFO:root:comment :Learning rate test (Adagrad)
INFO:root:accumulate return : -1.11022
INFO:root:accumulate return : -1.19161
INFO:root:accumulate return : -1.19374
INFO:root:accumulate return : -1.15417
INFO:root:accumulate return : -1.05513
INFO:root:accumulate return : -1.07529
INFO:root:accumulate return : -1.18154
INFO:root:accumulate return : -1.1346
INFO:root:accumulate return : -1.19437
INFO:root:accumulate return : -1.09884
INFO:root:accumulate return : 4.12859
INFO:root:accumulate return : 4.04714
INFO:root:accumulate return : 4.04142
INFO:root:accumulate return : 3.94227
INFO:root:accumulate return : 3.8257
INFO:root:accumulate return : 3.85265
INFO:root:accumulate return : 3.95852
INFO:root:accumulate return : 4.00111
INFO:root:accumulate return : 4.0114
INFO:root:accumulate return : 3.91505
INFO:root:accumulate return : 4.14984
INFO:root:accumulate return : 4.19487
INFO:root:accumulate return : 4.37251
INFO:root:accumulate return : 4.29702
INFO:root:accumulate return : 4.25008
INFO:root:accumulate return : 4.21325
INFO:root:accumulate return : 4.25887
INFO:root:accumulate return : 4.34697
INFO:root:accumulate return : 4.31668
INFO:root:accumulate return : 4.27868
INFO:root:accumulate return : 4.24706
INFO:root:accumulate return : 4.45513
INFO:root:accumulate return : 4.34759
INFO:root:accumulate return : 4.2498
INFO:root:accumulate return : 4.2265
INFO:root:accumulate return : 4.39626
INFO:root:accumulate return : 4.3021
INFO:root:accumulate return : 4.17627
INFO:root:accumulate return : 4.43543
INFO:root:accumulate return : 4.29784
INFO:root:accumulate return : 4.3317
INFO:root:accumulate return : 4.34002
INFO:root:accumulate return : 4.40006
INFO:root:accumulate return : 4.37538
INFO:root:accumulate return : 4.31828
INFO:root:accumulate return : 4.41007
INFO:root:accumulate return : 4.25947
INFO:root:accumulate return : 4.37876
INFO:root:accumulate return : 4.47099
INFO:root:accumulate return : 4.34087
INFO:root:accumulate return : 4.47857
INFO:root:accumulate return : 4.33156
INFO:root:accumulate return : 4.39911
INFO:root:accumulate return : 4.40257
INFO:root:accumulate return : 4.36593
INFO:root:accumulate return : 4.48557
INFO:root:accumulate return : 4.38303
INFO:root:accumulate return : 4.40449
INFO:root:accumulate return : 4.2875
INFO:root:accumulate return : 4.3948
INFO:root:accumulate return : 4.49809
INFO:root:accumulate return : 4.66851
INFO:root:accumulate return : 4.49136
INFO:root:accumulate return : 4.33071
INFO:root:accumulate return : 4.53909
INFO:root:accumulate return : 4.50061
INFO:root:accumulate return : 4.53456
INFO:root:accumulate return : 4.42486
INFO:root:accumulate return : 4.44871
INFO:root:accumulate return : 4.61914
INFO:root:accumulate return : 4.58058
INFO:root:accumulate return : 4.45561
INFO:root:accumulate return : 4.51376
