INFO:root:Version : 7
INFO:root:Time start : 2016-06-09-05-53-37
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =500
INFO:root:max_memory = 1000000
INFO:root:batch_size = 300
INFO:root:look back term = 300
INFO:root:hidden_size = 600
INFO:root:training period = -4000 ~ -1000
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:activation function = relu
INFO:root:comment :Learning rate test (Adamax)
INFO:root:accumulate return : -1.70803
INFO:root:accumulate return : -1.77732
INFO:root:accumulate return : -1.51005
INFO:root:accumulate return : -1.60831
INFO:root:accumulate return : -1.63756
INFO:root:accumulate return : -1.58853
INFO:root:accumulate return : -1.59601
INFO:root:accumulate return : -1.5301
INFO:root:accumulate return : -1.5274
INFO:root:accumulate return : -1.57002
INFO:root:accumulate return : 3.82912
INFO:root:accumulate return : 3.82335
INFO:root:accumulate return : 3.68519
INFO:root:accumulate return : 3.67835
INFO:root:accumulate return : 3.78884
INFO:root:accumulate return : 3.66183
INFO:root:accumulate return : 3.81134
INFO:root:accumulate return : 3.82568
INFO:root:accumulate return : 3.64802
INFO:root:accumulate return : 3.69894
INFO:root:accumulate return : 4.26029
INFO:root:accumulate return : 4.24951
INFO:root:accumulate return : 4.08312
INFO:root:accumulate return : 4.34785
INFO:root:accumulate return : 4.3337
INFO:root:accumulate return : 4.29089
INFO:root:accumulate return : 4.30436
INFO:root:accumulate return : 4.19417
INFO:root:accumulate return : 4.29769
INFO:root:accumulate return : 4.31792
INFO:root:accumulate return : 4.55837
INFO:root:accumulate return : 4.34452
INFO:root:accumulate return : 4.41291
INFO:root:accumulate return : 4.41824
INFO:root:accumulate return : 4.45689
INFO:root:accumulate return : 4.32258
INFO:root:accumulate return : 4.51075
INFO:root:accumulate return : 4.34736
INFO:root:accumulate return : 4.38578
INFO:root:accumulate return : 4.37346
INFO:root:accumulate return : 4.53131
INFO:root:accumulate return : 4.71876
INFO:root:accumulate return : 4.54718
INFO:root:accumulate return : 4.44512
INFO:root:accumulate return : 4.37725
INFO:root:accumulate return : 4.45356
INFO:root:accumulate return : 4.51624
INFO:root:accumulate return : 4.56202
INFO:root:accumulate return : 4.67351
INFO:root:accumulate return : 4.64923
INFO:root:accumulate return : 4.80747
INFO:root:accumulate return : 4.55705
INFO:root:accumulate return : 4.56049
INFO:root:accumulate return : 4.59416
INFO:root:accumulate return : 4.57594
INFO:root:accumulate return : 4.63294
INFO:root:accumulate return : 4.66632
INFO:root:accumulate return : 4.71283
INFO:root:accumulate return : 4.60941
INFO:root:accumulate return : 4.54791
INFO:root:accumulate return : 4.60264
INFO:root:accumulate return : 4.64183
INFO:root:accumulate return : 4.6936
INFO:root:accumulate return : 4.64353
INFO:root:accumulate return : 4.73874
INFO:root:accumulate return : 4.70555
INFO:root:accumulate return : 4.67489
INFO:root:accumulate return : 4.73339
INFO:root:accumulate return : 4.59441
INFO:root:accumulate return : 4.64687
INFO:root:accumulate return : 4.62536
INFO:root:accumulate return : 4.64764
INFO:root:accumulate return : 4.66407
INFO:root:accumulate return : 4.60243
INFO:root:accumulate return : 4.68081
INFO:root:accumulate return : 4.77052
INFO:root:accumulate return : 4.57664
INFO:root:accumulate return : 4.72257
INFO:root:accumulate return : 4.70927
INFO:root:accumulate return : 4.75461
INFO:root:accumulate return : 4.6804
INFO:root:accumulate return : 4.67844
INFO:root:accumulate return : 4.70491
INFO:root:accumulate return : 4.53305
INFO:root:accumulate return : 4.63007
INFO:root:accumulate return : 4.60206
INFO:root:accumulate return : 4.73678
INFO:root:accumulate return : 4.65559
INFO:root:accumulate return : 4.68998
INFO:root:accumulate return : 4.75022
INFO:root:accumulate return : 4.77675
INFO:root:accumulate return : 4.7182
INFO:root:accumulate return : 4.60145
INFO:root:accumulate return : 4.74407
INFO:root:accumulate return : 4.72637
