INFO:root:Version : 7
INFO:root:Time start : 2016-06-13-05-32-36
INFO:root:Input data :GBPUSD240.csv
INFO:root:Parameter setting :
INFO:root:epsilon = 0.1
INFO:root:transaction_cost = 0.0005
INFO:root:epoch =3000
INFO:root:max_memory = 1000000
INFO:root:batch_size = 300
INFO:root:look back term = 300
INFO:root:hidden_size = 600
INFO:root:training period = -10500 ~ -500
INFO:root:learning rate = 0.1
INFO:root:discount rate = 9e-06
INFO:root:step_size = 10
INFO:root:activation function = relu
INFO:root:comment :Training by SGD until convergence
INFO:root:accumulate return : -3.53971
INFO:root:accumulate return : -3.71022
INFO:root:accumulate return : -3.80925
INFO:root:accumulate return : -3.60379
INFO:root:accumulate return : -3.80915
INFO:root:accumulate return : -3.76291
INFO:root:accumulate return : -3.46126
INFO:root:accumulate return : -3.73078
INFO:root:accumulate return : -3.7417
INFO:root:accumulate return : -3.81954
INFO:root:accumulate return : -1.01953
INFO:root:accumulate return : -1.11227
INFO:root:accumulate return : -1.20896
INFO:root:accumulate return : -1.09555
INFO:root:accumulate return : -1.23005
INFO:root:accumulate return : -0.9991
INFO:root:accumulate return : -1.35331
INFO:root:accumulate return : -0.86952
INFO:root:accumulate return : -1.31421
INFO:root:accumulate return : -0.9769
INFO:root:accumulate return : -0.59727
INFO:root:accumulate return : -0.78321
INFO:root:accumulate return : -0.51583
INFO:root:accumulate return : -0.4506
INFO:root:accumulate return : -0.49936
INFO:root:accumulate return : -0.66659
INFO:root:accumulate return : -0.37525
INFO:root:accumulate return : -0.39531
INFO:root:accumulate return : -0.61143
INFO:root:accumulate return : -0.88337
INFO:root:accumulate return : -0.39927
INFO:root:accumulate return : -0.2136
INFO:root:accumulate return : -0.33817
INFO:root:accumulate return : -0.52649
INFO:root:accumulate return : -0.47181
INFO:root:accumulate return : -0.48035
INFO:root:accumulate return : -0.6234
INFO:root:accumulate return : -0.43502
INFO:root:accumulate return : -0.54939
INFO:root:accumulate return : -0.42445
INFO:root:accumulate return : -0.05245
INFO:root:accumulate return : 0.01882
INFO:root:accumulate return : -0.17749
INFO:root:accumulate return : -0.30512
INFO:root:accumulate return : -0.11382
INFO:root:accumulate return : -0.15306
INFO:root:accumulate return : -0.14935
INFO:root:accumulate return : 0.12305
INFO:root:accumulate return : -0.09423
INFO:root:accumulate return : -0.12154
INFO:root:accumulate return : 0.61833
INFO:root:accumulate return : 0.25042
INFO:root:accumulate return : 0.30129
INFO:root:accumulate return : 0.23355
INFO:root:accumulate return : 0.18913
INFO:root:accumulate return : 0.22106
INFO:root:accumulate return : 0.35705
INFO:root:accumulate return : 0.43275
INFO:root:accumulate return : 0.40532
INFO:root:accumulate return : 0.37259
INFO:root:accumulate return : 0.27254
INFO:root:accumulate return : 0.09539
INFO:root:accumulate return : 0.43162
INFO:root:accumulate return : 0.16102
INFO:root:accumulate return : 0.36888
INFO:root:accumulate return : 0.23737
INFO:root:accumulate return : 0.51469
INFO:root:accumulate return : 0.43905
INFO:root:accumulate return : 0.35454
INFO:root:accumulate return : 0.25756
INFO:root:accumulate return : 0.37882
INFO:root:accumulate return : 0.6336
INFO:root:accumulate return : 0.54635
INFO:root:accumulate return : 0.50206
INFO:root:accumulate return : 0.54957
INFO:root:accumulate return : 0.51242
INFO:root:accumulate return : 0.7317
INFO:root:accumulate return : 0.51017
INFO:root:accumulate return : 0.31695
INFO:root:accumulate return : 0.62969
INFO:root:accumulate return : 0.79885
INFO:root:accumulate return : 0.55406
INFO:root:accumulate return : 0.62736
INFO:root:accumulate return : 0.58158
INFO:root:accumulate return : 0.69053
INFO:root:accumulate return : 0.41022
INFO:root:accumulate return : 0.79642
INFO:root:accumulate return : 0.62315
INFO:root:accumulate return : 0.63041
INFO:root:accumulate return : 0.75654
INFO:root:accumulate return : 0.85541
INFO:root:accumulate return : 0.61452
INFO:root:accumulate return : 0.58884
INFO:root:accumulate return : 0.68529
INFO:root:accumulate return : 0.70515
INFO:root:accumulate return : 0.6231
INFO:root:accumulate return : 0.66414
INFO:root:accumulate return : 0.96632
INFO:root:accumulate return : 0.83155
INFO:root:accumulate return : 0.76967
INFO:root:accumulate return : 0.96223
INFO:root:accumulate return : 0.80395
INFO:root:accumulate return : 0.80237
INFO:root:accumulate return : 0.83504
INFO:root:accumulate return : 0.82005
INFO:root:accumulate return : 0.67009
INFO:root:accumulate return : 0.68768
INFO:root:accumulate return : 0.76324
INFO:root:accumulate return : 0.90797
INFO:root:accumulate return : 0.96369
INFO:root:accumulate return : 0.56046
INFO:root:accumulate return : 0.88185
INFO:root:accumulate return : 1.01729
INFO:root:accumulate return : 0.87041
INFO:root:accumulate return : 1.12408
INFO:root:accumulate return : 0.85088
INFO:root:accumulate return : 1.04964
INFO:root:accumulate return : 0.7602
INFO:root:accumulate return : 0.98129
INFO:root:accumulate return : 0.90763
INFO:root:accumulate return : 1.21155
INFO:root:accumulate return : 1.1414
INFO:root:accumulate return : 1.17939
INFO:root:accumulate return : 1.11098
INFO:root:accumulate return : 1.18223
INFO:root:accumulate return : 1.19369
INFO:root:accumulate return : 1.25989
INFO:root:accumulate return : 0.93316
INFO:root:accumulate return : 1.12025
INFO:root:accumulate return : 1.33239
INFO:root:accumulate return : 1.28838
INFO:root:accumulate return : 1.1317
INFO:root:accumulate return : 1.15599
INFO:root:accumulate return : 1.23387
INFO:root:accumulate return : 1.34475
INFO:root:accumulate return : 1.35253
INFO:root:accumulate return : 1.36407
INFO:root:accumulate return : 1.363
INFO:root:accumulate return : 1.30423
INFO:root:accumulate return : 1.13583
INFO:root:accumulate return : 1.4457
INFO:root:accumulate return : 1.46234
INFO:root:accumulate return : 1.58586
INFO:root:accumulate return : 1.34648
INFO:root:accumulate return : 1.45278
INFO:root:accumulate return : 1.50794
INFO:root:accumulate return : 1.38149
INFO:root:accumulate return : 1.17576
INFO:root:accumulate return : 1.3921
INFO:root:accumulate return : 1.54367
INFO:root:accumulate return : 1.68068
INFO:root:accumulate return : 1.42338
INFO:root:accumulate return : 1.62993
INFO:root:accumulate return : 1.4205
INFO:root:accumulate return : 1.36396
INFO:root:accumulate return : 1.43123
INFO:root:accumulate return : 1.27775
INFO:root:accumulate return : 1.60045
INFO:root:accumulate return : 1.49723
INFO:root:accumulate return : 1.55609
INFO:root:accumulate return : 1.58748
INFO:root:accumulate return : 1.66587
INFO:root:accumulate return : 1.86672
INFO:root:accumulate return : 1.78441
INFO:root:accumulate return : 1.83385
INFO:root:accumulate return : 1.83739
INFO:root:accumulate return : 1.80531
INFO:root:accumulate return : 1.64088
INFO:root:accumulate return : 1.74677
INFO:root:accumulate return : 1.56118
INFO:root:accumulate return : 1.55042
INFO:root:accumulate return : 1.57074
INFO:root:accumulate return : 1.6776
INFO:root:accumulate return : 1.50481
INFO:root:accumulate return : 1.60379
INFO:root:accumulate return : 1.52218
INFO:root:accumulate return : 1.6121
INFO:root:accumulate return : 1.52095
INFO:root:accumulate return : 1.47327
INFO:root:accumulate return : 1.47928
INFO:root:accumulate return : 1.8805
INFO:root:accumulate return : 1.60431
INFO:root:accumulate return : 1.79615
INFO:root:accumulate return : 1.86451
INFO:root:accumulate return : 1.72159
INFO:root:accumulate return : 1.94566
INFO:root:accumulate return : 1.86485
INFO:root:accumulate return : 1.75273
INFO:root:accumulate return : 1.93101
INFO:root:accumulate return : 1.80095
INFO:root:accumulate return : 1.62935
INFO:root:accumulate return : 1.80282
INFO:root:accumulate return : 1.72366
INFO:root:accumulate return : 1.76467
INFO:root:accumulate return : 1.64809
INFO:root:accumulate return : 1.61741
INFO:root:accumulate return : 1.71843
INFO:root:accumulate return : 1.65916
INFO:root:accumulate return : 1.69119
