,Open_1,Close_1,High_1,Low_1,Open_2,Volume_1,Volume_2,High_2
2186,0.0248272269702,-0.0569409028413,0.0248272269702,-0.0623921114954,-0.0569409028413,0.0248272269702,0.0248272269702,-0.0169653727112
2187,0.00167340237434,-0.0827860570851,0.00167340237434,-0.0772606718868,-0.0827860570851,-0.0409509977267,-0.032268249558,-0.0448977014398
2188,-0.0110558128271,-0.00215976316739,0.0185976860386,-0.0110558128271,-0.00215976316739,-0.00364243811067,-0.00364243811067,-0.000677088224098
2189,0.061994178835,-0.0181389465411,0.061994178835,-0.0181389465411,-0.0181389465411,0.061994178835,0.061994178835,0.00857209525096
2190,0.0438045575061,-0.00772503457327,0.0438045575061,-0.0143313925322,-0.00772503457327,0.0438045575061,0.0438045575061,-0.00243994820615
2191,0.00348274911679,0.0147578361855,0.0260329232542,-0.00779233795194,0.0147578361855,0.00348274911679,0.00348274911679,0.0166370173636
2192,-0.00391187411483,-0.00685018717054,0.0137180042194,-0.0103761628374,-0.00685018717054,-0.000973561059124,0.00314007721887,-0.00332421150369
2193,0.013872422978,0.0184914317387,0.039276971162,1.53966958649e-05,0.0184914317387,0.00694390983694,0.0092534142173,0.120109624475
2194,-0.00525644389357,-0.013398955949,-0.00525644389357,-0.0541115162262,-0.013398955949,-0.0161131266342,-0.0201843826619,0.0354561163836
2195,0.00114236370342,-0.0204456117942,0.0146348483894,-0.0204456117942,-0.0204456117942,-0.004254630171,-0.00155613323379,-0.00155613323379
2196,-0.0356240366268,-0.0562523994797,-0.0184337342494,-0.0682856111439,-0.0562523994797,-0.0339050063891,-0.0373430668645,-0.0201527644871
2197,-0.00898059461164,-0.0313905811657,0.00844939493036,-0.0363705781777,-0.0313905811657,-0.00649059610564,-0.0114705931176,-0.0239205856476
2198,-0.0101527050852,-0.0416553828128,-0.00683663374544,-0.0499455611622,-0.0416553828128,-0.0283910974538,-0.0300491331237,-0.0300491331237
2199,-0.0270233999008,-0.0605743171456,0.0110009729766,-0.0672845005946,-0.0605743171456,-0.0672845005946,-0.0605743171456,-0.0605743171456
2200,-0.00278869267347,0.123174840884,0.127373625335,-0.0295559435543,0.123174840884,-0.0101365654643,-0.0127608057467,0.233392932746
2201,-0.0373501535616,-0.157887784419,-0.00267494468478,-0.0797309644111,-0.157887784419,-0.00267494468478,-0.0103805466574,-0.0279933511663
2202,0.0233152675556,-0.153443078534,0.0233152675556,-0.0772615153283,-0.153443078534,0.00833574670059,0.003627897289,0.00790776039044
2203,-0.016844323422,-0.166678069539,-0.0096605136766,-0.0773935769899,-0.166678069539,-0.0106867722117,-0.0096605136766,-0.0301856843776
2204,0.0239552293829,-0.00194037178171,0.0876152489125,-0.0353888566193,-0.00194037178171,0.0212577709282,0.0137048872552,-0.00194037178171
2205,0.11757401477,0.0734592510293,0.127377295602,-0.0123194562447,0.0734592510293,0.0249330109143,0.0391477681197,0.0734592510293
2206,0.00687996590459,-0.0205181284057,0.016012664008,-0.0250844774575,-0.0205181284057,-0.00453590672471,-0.00910225577643,0.0502602818959
2207,0.0381188523473,0.0299446881556,0.103512165881,-0.00683905070707,0.0299446881556,0.0258576060598,0.0340317702515,0.0340317702515
2208,0.0804650102576,0.142010485525,0.128333713244,-0.00159562343287,0.142010485525,0.0804650102576,0.0804650102576,0.169364030089
2209,0.0381913504777,-0.111009801687,0.0630582091717,-0.0737095136457,-0.111009801687,0.0381913504777,0.0381913504777,0.0133244917836
2210,0.0266295578345,0.0266295578345,0.0981037675572,-0.00585871931211,0.0266295578345,0.0266295578345,0.0266295578345,0.0558690072665
2211,0.0570415726716,0.0183693200129,0.0570415726716,-0.0589751853045,0.0183693200129,0.0570415726716,0.0570415726716,0.0505961972285
2212,0.0475243587194,-0.0383774110161,0.0976337243985,-0.0169019685822,-0.0383774110161,0.0475243587194,0.0475243587194,0.0976337243985
2213,0.0200397596143,-0.0114937275781,0.0824212234079,-0.0334300664945,-0.0114937275781,-0.0334300664945,-0.0272604711743,0.068025500994
2214,0.0300571029873,-0.0319115729945,0.0672383085765,-0.0043699392248,-0.0319115729945,0.0300571029873,0.0369425114298,0.0396966748067
2215,0.00103635611613,0.00661316032847,0.0568043982396,0.00103635611613,0.00661316032847,0.0177667687532,0.0247377740186,0.0331029803371
2216,-0.0163081945428,-0.00547458435049,0.0616937988415,-0.0314752488119,-0.00547458435049,-0.0119747504658,-0.00330786231204,0.083361019226
2217,0.0699778739143,0.127769888709,0.127769888709,-0.00927974637561,0.127769888709,0.0699778739143,0.0699778739143,0.241702717876
2218,0.0251355840621,0.106185835218,0.128699793872,-0.0364025695931,0.106185835218,0.0176309311773,0.0176309311773,0.241269587144
2219,0.0243165751056,-0.028212480028,0.0243165751056,-0.0216463481363,-0.028212480028,0.0177504432139,0.0243165751056,0.00899560069163
2220,0.0743134242921,-0.0158872722577,0.0743134242921,-0.00952696673175,-0.0158872722577,0.0743134242921,0.0743134242921,0.0251656088643
2221,0.00182238117977,-0.024490074357,0.00474598735053,-0.0313118220888,-0.024490074357,-0.00207576038124,0.00084784578952,-0.012795649674
2222,0.0055291872584,-0.0458482164701,0.11562362382,-0.0326368840828,-0.0458482164701,0.0055291872584,0.0055291872584,-0.031168958262
2223,-0.00277008310249,-0.0478162943019,0.0438294457245,-0.0478162943019,-0.0478162943019,-0.00277008310249,0.000336552152639,-0.0478162943019
2224,-0.0378123982219,-0.0811658409382,0.0314236968624,-0.0617538516622,-0.0811658409382,0.00554104449444,0.00165864663924,0.03336489579
2225,-0.00478358374159,-0.0124835173297,0.00387884154499,-0.0182584675207,-0.0124835173297,-0.00478358374159,-0.0057460754401,-0.0057460754401
2226,0.0252223848666,-0.0347370791578,0.0252223848666,-0.0406485756109,-0.0347370791578,0.0252223848666,0.0252223848666,0.000731899560861
2227,0.00492412822831,0.0853180584866,0.126950629513,-0.0280948074135,0.0853180584866,0.00205291643337,-0.000818295361566,0.231749860028
2228,0.0261416027009,-0.0295217389551,0.0261416027009,-0.013790794574,-0.0295217389551,0.0200912394774,0.0104106583199,0.0878553075803
2229,0.00901496981226,0.0106690927136,0.0148043999669,-0.00504507484906,0.0106690927136,0.0131502770656,0.0114961541643,0.0214208915722
2230,0.00837155233888,0.0626684820802,0.0254363016862,-0.0775727307374,0.0626684820802,-0.023430935081,-0.0206385215515,0.0653057615248
