0.000000000000000000e+00,6.629749150682792518e-03,1.071756442705811170e-02,1.349033943045611569e-02,1.535444730267642062e-02,1.645057833797306662e-02,1.761422018079335586e-02,1.782613411482581595e-02,1.754464526534871976e-02,1.746533722642082745e-02,1.740524702198139456e-02
-1.658376108248535777e-02,-8.150702445491757320e-03,-3.430278348304916305e-03,-6.674145671339712588e-04,1.033024034773008699e-03,2.160020927888301693e-03,3.327986556106385559e-03,3.536604867471477513e-03,3.255116017994273778e-03,3.175807979066363682e-03,3.115717774626933830e-03
-2.444282088568531727e-02,-1.482125415660258579e-02,-9.864026478156161931e-03,-7.222331344909366062e-03,-5.584936940561591699e-03,-4.468842474366921391e-03,-3.300876846148854873e-03,-3.092258534783896059e-03,-3.373747384260973158e-03,-3.453055423188876750e-03,-3.513145627628307469e-03
-2.804792715621189786e-02,-1.832849826072596722e-02,-1.314850039656403555e-02,-1.061657457334441029e-02,-8.980880822738823363e-03,-7.864786356544171270e-03,-6.696820728326130338e-03,-6.488202416961146371e-03,-6.769691266438237348e-03,-6.848999305366128797e-03,-6.909089509805557347e-03
-2.941645048284892427e-02,-1.948296786338431230e-02,-1.428553124097890065e-02,-1.174124447832791511e-02,-1.009820454201774791e-02,-8.982110075823099282e-03,-7.814144447605043606e-03,-7.605526136240058771e-03,-7.887014985717146279e-03,-7.966323024645040329e-03,-8.026413229084468012e-03
-3.012302764384536605e-02,-2.018105910180803889e-02,-1.498199394915139017e-02,-1.243770718650039075e-02,-1.079466725019025131e-02,-9.678572783995639112e-03,-8.510607155777586905e-03,-8.301988844412605539e-03,-8.583477693889689578e-03,-8.662785732817581894e-03,-8.722875937257013046e-03
-2.746566590627223456e-02,-1.755766129635103270e-02,-1.235859614369435623e-02,-9.814309381043332531e-03,-8.171269444733175735e-03,-7.055174978538506295e-03,-5.887209350320480976e-03,-5.678591038955506549e-03,-5.960079888432587986e-03,-6.039387927360482904e-03,-6.099478131799912321e-03
