,accumulate return
313,0.13796
314,0.14433
315,0.14427
316,0.14399
317,0.08705
318,0.13149
319,0.12245
320,0.12559
321,0.11901
322,0.12053
323,0.14172
324,0.16544
325,0.16464
326,0.13272
327,0.10271
328,0.11817
329,0.11667
330,0.14516
331,0.15394
332,0.14664
333,0.13143
334,0.16164
335,0.09362
336,0.1304
337,0.10777
338,0.16116
339,0.08186
340,0.1417
341,0.15483
342,0.10644
343,0.11801
344,0.1242
345,0.11622
346,0.16641
347,0.09037
348,0.11898
349,0.13139
350,0.12941
351,0.11259
352,0.12575
353,0.08476
354,0.14364
355,0.1413
356,0.14142
357,0.13554
358,0.12493
359,0.11376
360,0.11899
361,0.10443
362,0.141
363,0.15844
364,0.15063
365,0.11476
366,0.15991
367,0.14954
368,0.1302
369,0.12855
370,0.12446
371,0.12803
372,0.11774
373,0.10468
374,0.13498
375,0.1849
376,0.12718
377,0.08972
378,0.11298
379,0.12207
380,0.07588
381,0.13396
382,0.08118
383,0.07811
384,0.14705
385,0.12095
386,0.15195
387,0.1094
388,0.09358
389,0.11644
390,0.15002
391,0.06478
392,0.1039
393,0.1295
394,0.12079
395,0.13774
396,0.10599
397,0.10319
398,0.13093
399,0.13777
400,0.10205
401,0.08561
402,0.09189
403,0.10398
404,0.11507
405,0.11312
406,0.1088
407,0.10646
408,0.11012
409,0.0858
410,0.11181
411,0.11036
412,0.10787
413,0.08963
414,0.12942
415,0.13571
416,0.0675
417,0.14325
418,0.14853
419,0.10667
420,0.14027
421,0.10293
422,0.12335
423,0.12231
424,0.13571
425,0.12183
426,0.14218
427,0.1619
428,0.12304
429,0.10285
430,0.06254
431,0.10238
432,0.13364
433,0.09882
434,0.11351
435,0.10402
436,0.07572
437,0.0598
438,0.08545
439,0.09094
440,0.1421
441,0.12997
442,0.11587
443,0.10582
444,0.10824
445,0.11543
446,0.14583
447,0.08207
448,0.14248
449,0.13011
450,0.11066
451,0.12513
452,0.11529
453,0.15005
454,0.09496
455,0.13767
456,0.12064
457,0.14174
458,0.14314
459,0.11799
460,0.1316
461,0.11325
462,0.12381
463,0.10663
464,0.10704
465,0.05589
466,0.13234
467,0.11534
468,0.14742
469,0.16706
470,0.08084
471,0.08945
472,0.07289
473,0.10663
474,0.0885
475,0.12221
476,0.10381
477,0.10223
478,0.13657
479,0.1592
480,0.11653
481,0.11585
482,0.12471
483,0.11316
484,0.10631
485,0.06489
486,0.04852
487,0.09249
488,0.09967
489,0.12496
490,0.11336
491,0.1321
492,0.14015
493,0.11382
494,0.12602
495,0.1526
496,0.08448
497,0.11003
498,0.13267
499,0.16911
500,0.14587
501,0.10884
502,0.08239
503,0.0874
504,0.09354
505,0.0915
506,0.11567
507,0.12772
508,0.07692
509,0.05809
510,0.11795
511,0.14625
512,0.06284
513,0.11579
514,0.12559
515,0.09769
516,0.0853
517,0.14227
518,0.10177
519,0.13924
520,0.108
521,0.09962
522,0.13967
523,0.11719
524,0.13347
525,0.09513
526,0.08041
527,0.11993
528,0.12233
529,0.08106
530,0.08989
531,0.12352
532,0.13539
533,0.1557
534,0.1645
535,0.14614
536,0.11453
537,0.15275
538,0.08591
539,0.08406
540,0.10402
541,0.11251
542,0.08479
543,0.11693
544,0.13799
545,0.07228
546,0.14369
547,0.15305
548,0.13203
549,0.1448
550,0.15743
551,0.13485
552,0.13237
553,0.14024
554,0.14871
555,0.12402
556,0.10472
557,0.12914
558,0.13142
559,0.12266
560,0.10737
561,0.1354
562,0.13371
563,0.14895
564,0.13535
565,0.11583
566,0.14629
567,0.1309
568,0.14652
569,0.09005
570,0.13512
571,0.10132
572,0.13001
573,0.14937
574,0.11627
575,0.14019
576,0.10984
577,0.12799
578,0.16674
579,0.09259
580,0.14969
581,0.13053
582,0.10962
583,0.14751
584,0.15656
585,0.1032
586,0.11746
587,0.08465
588,0.10384
589,0.17458
590,0.17416
591,0.13347
592,0.13599
593,0.13159
594,0.10935
595,0.09149
596,0.13774
597,0.124
598,0.0934
599,0.1346
600,0.1317
601,0.11273
602,0.13961
603,0.14401
604,0.12806
605,0.0612
606,0.12815
607,0.14498
608,0.13967
609,0.14492
610,0.14369
611,0.1538
612,0.13799
613,0.1407
614,0.11611
615,0.12252
616,0.13919
617,0.12826
618,0.14486
619,0.12576
620,0.05383
621,0.12695
622,0.1186
623,0.12708
624,0.13609
625,0.15351
626,0.12658
627,0.13416
628,0.15073
629,0.16715
630,0.09329
631,0.10957
632,0.15463
633,0.12528
634,0.13485
635,0.15981
636,0.14572
637,0.14615
638,0.15466
639,0.1245
640,0.12901
641,0.13599
642,0.15479
643,0.13905
644,0.15137
645,0.1392
646,0.12629
647,0.11413
648,0.1569
649,0.14954
650,0.17434
651,0.14143
652,0.12723
653,0.11696
654,0.14032
655,0.13711
656,0.14936
657,0.09678
658,0.15847
659,0.16456
660,0.0908
661,0.10635
662,0.16455
663,0.14398
664,0.13926
665,0.17074
666,0.13197
667,0.10591
668,0.1184
669,0.16023
670,0.13071
671,0.09563
672,0.13854
673,0.14269
674,0.13663
675,0.11144
676,0.14792
677,0.12683
678,0.14823
679,0.12909
680,0.15095
681,0.173
682,0.13906
683,0.16666
684,0.19338
685,0.11839
686,0.162
687,0.16683
688,0.12672
689,0.14285
690,0.16796
691,0.13309
692,0.17034
693,0.1175
694,0.13986
695,0.12468
696,0.10834
697,0.14805
698,0.15675
699,0.16101
700,0.10148
701,0.13496
702,0.13265
703,0.12795
704,0.16984
705,0.14115
706,0.18619
707,0.10551
708,0.11744
709,0.10313
710,0.12661
711,0.11955
712,0.12236
713,0.10595
714,0.14998
715,0.10327
716,0.13483
717,0.15153
718,0.13777
719,0.12634
720,0.15437
721,0.17259
722,0.13542
723,0.155
724,0.15591
725,0.13296
726,0.139
727,0.12727
728,0.13292
729,0.16014
730,0.15491
731,0.15349
732,0.1454
733,0.14484
734,0.11315
735,0.10518
736,0.15143
737,0.15648
738,0.12231
739,0.08401
740,0.1116
741,0.1271
742,0.13719
743,0.1574
744,0.15954
745,0.1385
746,0.1809
747,0.09136
748,0.14644
749,0.09681
750,0.15848
751,0.1086
752,0.12646
753,0.14346
754,0.13674
755,0.15735
756,0.17341
757,0.10712
758,0.14737
759,0.12303
760,0.07109
761,0.14336
762,0.1755
763,0.08525
764,0.12821
765,0.1292
766,0.144
767,0.15024
768,0.18239
769,0.12595
770,0.14059
771,0.20032
772,0.15202
773,0.13765
774,0.13553
775,0.06982
776,0.13871
777,0.11495
778,0.10613
779,0.1016
780,0.1947
781,0.12659
782,0.13746
783,0.14734
784,0.13259
785,0.11084
786,0.08097
787,0.14904
788,0.14299
789,0.14096
790,0.04821
791,0.17065
792,0.10573
793,0.12526
794,0.15214
795,0.16299
796,0.13711
797,0.15498
798,0.08118
799,0.15136
800,0.17221
801,0.10474
802,0.14292
803,0.12755
804,0.17728
805,0.15621
806,0.098
807,0.1685
808,0.1767
809,0.12669
810,0.13048
811,0.11716
812,0.13928
813,0.11874
814,0.13156
815,0.16213
816,0.1768
817,0.14753
818,0.11032
819,0.1439
820,0.14494
821,0.14394
822,0.15911
823,0.10083
824,0.13631
825,0.12488
826,0.148
827,0.11369
828,0.12756
829,0.15503
830,0.12181
831,0.12659
832,0.1227
833,0.11024
834,0.1858
835,0.18414
836,0.12623
837,0.10398
838,0.08603
839,0.12077
840,0.11253
841,0.17032
842,0.08315
843,0.08789
844,0.12629
845,0.13505
846,0.11672
847,0.15482
848,0.1447
849,0.11824
850,0.1614
851,0.10673
852,0.10578
853,0.13612
854,0.11438
855,0.15168
856,0.1425
857,0.14168
858,0.14445
859,0.14634
860,0.12295
861,0.12104
862,0.12086
863,0.09948
864,0.15256
865,0.10257
866,0.15466
867,0.12747
868,0.1248
869,0.17168
870,0.11488
871,0.15787
872,0.10935
873,0.10561
874,0.08078
875,0.18557
876,0.15448
877,0.14149
878,0.12564
879,0.0969
880,0.18831
881,0.11295
882,0.11952
883,0.13396
884,0.14884
885,0.08521
886,0.21062
887,0.07961
888,0.15433
889,0.1546
890,0.1601
891,0.1559
892,0.15132
893,0.18157
894,0.10995
895,0.14203
896,0.06618
897,0.1054
898,0.11309
899,0.11974
900,0.16934
901,0.13176
902,0.05872
903,0.13367
904,0.15659
905,0.1245
906,0.12381
907,0.18702
908,0.12012
909,0.09681
910,0.10336
911,0.12996
912,0.1493
913,0.10548
914,0.14149
915,0.16495
916,0.13114
917,0.14791
918,0.13486
919,0.1576
920,0.18664
921,0.12815
922,0.05767
923,0.19377
924,0.14411
925,0.14306
926,0.17012
927,0.11829
928,0.09114
929,0.14069
930,0.1279
931,0.10281
932,0.13942
933,0.13173
934,0.11085
935,0.15662
936,0.13382
937,0.14225
938,0.11145
939,0.11585
940,0.14004
941,0.12415
942,0.16836
943,0.11969
944,0.10908
945,0.16817
946,0.13194
947,0.12132
948,0.14258
949,0.1632
950,0.13014
951,0.15388
952,0.11996
953,0.12529
954,0.12229
955,0.18013
956,0.11244
957,0.1246
958,0.18935
959,0.18014
960,0.13426
961,0.08577
962,0.14073
963,0.15405
964,0.11676
965,0.13769
966,0.16651
967,0.16466
968,0.10012
969,0.12827
970,0.13743
971,0.12106
972,0.14855
973,0.158
974,0.14677
975,0.13293
976,0.11395
977,0.12366
978,0.15372
979,0.12231
980,0.13749
981,0.11156
982,0.18925
983,0.1253
984,0.18578
985,0.14151
986,0.15358
987,0.13836
988,0.1141
989,0.13385
990,0.14047
991,0.17864
992,0.12965
993,0.16577
994,0.12164
995,0.0586
996,0.13066
997,0.11885
998,0.12349
999,0.16697
1000,0.17497
1001,0.13314
1002,0.12233
1003,0.14296
1004,0.12932
1005,0.15751
1006,0.15402
1007,0.08265
1008,0.13986
1009,0.17691
1010,0.1405
1011,0.13103
1012,0.15107
1013,0.11929
1014,0.14699
1015,0.16458
1016,0.15313
1017,0.11965
1018,0.09126
1019,0.12576
1020,0.14485
1021,0.15928
1022,0.16004
1023,0.08975
1024,0.17048
1025,0.13738
1026,0.11081
1027,0.17224
1028,0.11865
1029,0.12399
1030,0.14228
1031,0.13646
1032,0.14125
1033,0.13514
1034,0.16781
1035,0.12872
1036,0.12918
1037,0.13895
1038,0.19383
1039,0.12062
1040,0.1288
1041,0.1113
1042,0.14581
1043,0.12825
1044,0.1495
1045,0.17513
1046,0.11779
1047,0.15409
1048,0.13751
1049,0.17405
1050,0.14789
1051,0.13334
1052,0.13037
1053,0.16482
1054,0.17857
1055,0.17716
1056,0.17279
1057,0.17074
1058,0.16927
1059,0.17417
1060,0.12603
1061,0.14207
1062,0.16144
1063,0.14989
1064,0.13282
1065,0.17532
1066,0.15874
1067,0.14902
1068,0.11804
1069,0.15589
1070,0.13214
1071,0.19851
1072,0.15019
1073,0.17209
1074,0.17969
1075,0.15033
1076,0.11849
1077,0.14832
1078,0.17587
1079,0.1563
1080,0.13631
1081,0.14695
1082,0.18985
1083,0.14805
1084,0.13028
1085,0.17104
1086,0.16544
1087,0.11521
1088,0.14335
1089,0.1679
1090,0.18184
1091,0.15083
1092,0.14003
1093,0.1643
1094,0.15054
1095,0.14146
1096,0.14027
1097,0.15724
1098,0.15111
1099,0.13667
1100,0.16619
1101,0.12233
1102,0.14592
1103,0.14912
1104,0.12238
1105,0.16204
1106,0.14529
1107,0.17
1108,0.18236
1109,0.12155
1110,0.15065
1111,0.12677
1112,0.14695
1113,0.14776
1114,0.16047
1115,0.15976
1116,0.16057
1117,0.12157
1118,0.12115
1119,0.15126
1120,0.10697
1121,0.19538
1122,0.14615
1123,0.15462
1124,0.17704
1125,0.19581
1126,0.17433
1127,0.15437
1128,0.15739
1129,0.16876
1130,0.19566
1131,0.13156
1132,0.15873
1133,0.18611
1134,0.15185
1135,0.16192
1136,0.18133
1137,0.14682
1138,0.18367
1139,0.14103
1140,0.15716
1141,0.14174
1142,0.15289
1143,0.14635
1144,0.18492
1145,0.16917
1146,0.16058
1147,0.19328
1148,0.12819
1149,0.13134
1150,0.16951
1151,0.14663
1152,0.13668
1153,0.15358
1154,0.17489
1155,0.14395
1156,0.15685
1157,0.18671
1158,0.16814
1159,0.15205
1160,0.16379
1161,0.17573
1162,0.1728
1163,0.11514
1164,0.15009
1165,0.15694
1166,0.12912
1167,0.17381
1168,0.14717
1169,0.17001
1170,0.17813
1171,0.16782
1172,0.14794
1173,0.16819
1174,0.13329
1175,0.14383
1176,0.15357
1177,0.16906
1178,0.18015
1179,0.15801
1180,0.18375
1181,0.18651
1182,0.15385
1183,0.18295
1184,0.10477
1185,0.16401
1186,0.14736
1187,0.18598
1188,0.17847
1189,0.1575
1190,0.15333
1191,0.16488
1192,0.11049
1193,0.17004
1194,0.1873
1195,0.18047
1196,0.16518
1197,0.18449
1198,0.17649
1199,0.14549
1200,0.19033
1201,0.12924
1202,0.14238
1203,0.1394
1204,0.15689
1205,0.13528
1206,0.11663
1207,0.17679
1208,0.15313
1209,0.14984
1210,0.17802
1211,0.13986
1212,0.16251
1213,0.10529
1214,0.12959
1215,0.18762
1216,0.12072
1217,0.12679
1218,0.14773
1219,0.13236
1220,0.10398
1221,0.10994
1222,0.12112
1223,0.18716
1224,0.18105
1225,0.21568
1226,0.1241
1227,0.15988
1228,0.14882
1229,0.14062
1230,0.16539
1231,0.18476
1232,0.1463
1233,0.19834
1234,0.12671
1235,0.1922
1236,0.18663
1237,0.17336
1238,0.18466
1239,0.1375
1240,0.17385
1241,0.21943
1242,0.11247
1243,0.15549
1244,0.18895
1245,0.17529
1246,0.19028
1247,0.17716
1248,0.15554
1249,0.14969
1250,0.18021
1251,0.18579
1252,0.14856
1253,0.21951
1254,0.15223
1255,0.18208
1256,0.18398
1257,0.15634
1258,0.14177
1259,0.18972
1260,0.16318
1261,0.13686
1262,0.13624
1263,0.15286
1264,0.14297
1265,0.12673
1266,0.2092
1267,0.16792
1268,0.15301
1269,0.15347
1270,0.18593
1271,0.1764
1272,0.15849
1273,0.14934
1274,0.15112
1275,0.14615
1276,0.16509
1277,0.19402
1278,0.15233
1279,0.18546
1280,0.17924
1281,0.1313
1282,0.20327
1283,0.15856
1284,0.14402
1285,0.18032
1286,0.12973
1287,0.15132
1288,0.19655
1289,0.13183
1290,0.1661
1291,0.20073
1292,0.11042
1293,0.14164
1294,0.14309
1295,0.17204
1296,0.15421
1297,0.18311
1298,0.17387
1299,0.20182
1300,0.21067
1301,0.17312
1302,0.19087
1303,0.18631
1304,0.15047
1305,0.14526
1306,0.17456
1307,0.18641
1308,0.17013
1309,0.11963
1310,0.17765
1311,0.13423
1312,0.09319
1313,0.12501
1314,0.19187
1315,0.17037
1316,0.18873
1317,0.18777
1318,0.17082
1319,0.15239
1320,0.14558
1321,0.15179
1322,0.15066
1323,0.12468
1324,0.205
1325,0.18007
1326,0.1621
1327,0.1406
1328,0.13135
1329,0.15941
1330,0.16922
1331,0.14428
1332,0.14759
1333,0.18821
1334,0.12925
1335,0.16311
1336,0.15925
1337,0.12983
1338,0.15386
1339,0.17332
1340,0.18504
1341,0.1625
1342,0.18541
1343,0.1788
1344,0.1486
1345,0.1382
1346,0.16296
1347,0.18031
1348,0.17059
1349,0.16677
1350,0.18513
1351,0.15665
1352,0.19366
1353,0.186
1354,0.12832
1355,0.17512
1356,0.21196
1357,0.15457
1358,0.14701
1359,0.12256
1360,0.15014
1361,0.16699
1362,0.12434
1363,0.16353
1364,0.20041
1365,0.19463
1366,0.15994
1367,0.18776
1368,0.12728
1369,0.14648
1370,0.15876
1371,0.21742
1372,0.17922
1373,0.17244
1374,0.16922
1375,0.1354
1376,0.1607
1377,0.1664
1378,0.14608
1379,0.1508
1380,0.16303
1381,0.12469
1382,0.17199
1383,0.16187
1384,0.18503
1385,0.17574
1386,0.19146
1387,0.15637
1388,0.13771
1389,0.16991
1390,0.17106
1391,0.19924
1392,0.12053
1393,0.17723
1394,0.11675
1395,0.16099
1396,0.21237
1397,0.17066
1398,0.16722
1399,0.14398
1400,0.1141
1401,0.18061
1402,0.15047
1403,0.18071
1404,0.13905
1405,0.1349
1406,0.14495
1407,0.13042
1408,0.1671
1409,0.14422
1410,0.18432
1411,0.14708
1412,0.15911
1413,0.18003
1414,0.17935
1415,0.15112
1416,0.12731
1417,0.09953
1418,0.1973
1419,0.17788
1420,0.15509
1421,0.17562
1422,0.18525
1423,0.21879
1424,0.15279
1425,0.19777
1426,0.13704
1427,0.17612
1428,0.11732
1429,0.17038
1430,0.11294
1431,0.12923
1432,0.17567
1433,0.17086
1434,0.17935
1435,0.16092
1436,0.12578
1437,0.16796
1438,0.1111
1439,0.1664
1440,0.16675
1441,0.13908
1442,0.16432
1443,0.18427
1444,0.16828
1445,0.14236
1446,0.1843
1447,0.17094
1448,0.17687
1449,0.10326
1450,0.17324
1451,0.1707
1452,0.17972
1453,0.11321
1454,0.14708
1455,0.1623
1456,0.18698
1457,0.11552
1458,0.21145
1459,0.18961
1460,0.14609
1461,0.23297
1462,0.15309
1463,0.15682
1464,0.13656
1465,0.17746
1466,0.17064
1467,0.19256
1468,0.18886
1469,0.19083
1470,0.17971
1471,0.17761
1472,0.14477
1473,0.13701
1474,0.17532
1475,0.17984
1476,0.103
1477,0.13861
1478,0.18227
1479,0.17067
1480,0.19229
1481,0.1202
1482,0.13958
1483,0.16863
1484,0.15189
1485,0.21592
1486,0.18584
1487,0.18279
1488,0.17957
1489,0.15817
1490,0.16059
1491,0.14805
1492,0.17513
1493,0.13698
1494,0.18171
1495,0.16823
1496,0.22568
1497,0.14022
1498,0.15952
1499,0.22385
1500,0.19177
1501,0.14545
1502,0.17982
1503,0.18783
1504,0.15039
1505,0.18341
1506,0.17125
1507,0.17169
1508,0.16977
1509,0.13439
1510,0.1938
1511,0.19139
1512,0.1798
1513,0.1601
1514,0.1867
1515,0.13446
1516,0.18235
1517,0.15187
1518,0.13874
1519,0.17694
1520,0.17747
1521,0.15495
1522,0.14226
1523,0.14966
1524,0.17735
1525,0.18825
1526,0.18302
1527,0.15216
1528,0.20603
1529,0.21933
1530,0.17631
1531,0.18456
1532,0.20511
1533,0.17061
1534,0.17851
1535,0.1693
1536,0.19538
1537,0.20552
1538,0.16785
1539,0.20656
1540,0.1792
1541,0.1702
1542,0.17441
1543,0.20234
1544,0.21349
1545,0.18684
1546,0.14596
1547,0.15236
1548,0.16075
1549,0.1664
1550,0.18293
1551,0.19817
1552,0.18147
1553,0.18136
1554,0.20677
1555,0.19046
1556,0.20193
1557,0.21095
1558,0.19052
1559,0.20424
1560,0.18539
1561,0.20132
1562,0.21244
1563,0.16272
1564,0.15871
1565,0.14762
1566,0.18473
1567,0.19819
1568,0.16916
1569,0.17203
1570,0.19541
1571,0.11321
1572,0.19366
1573,0.16254
1574,0.21898
1575,0.18104
1576,0.15922
1577,0.16995
1578,0.18555
1579,0.19892
1580,0.17068
1581,0.19041
1582,0.16297
1583,0.21692
1584,0.1799
1585,0.19678
1586,0.17659
1587,0.1853
1588,0.15051
1589,0.15634
1590,0.17771
1591,0.17217
1592,0.13037
1593,0.19564
1594,0.16762
1595,0.20655
1596,0.17117
1597,0.21036
1598,0.17213
1599,0.17983
1600,0.18943
1601,0.22823
1602,0.14956
1603,0.21708
1604,0.20135
1605,0.16771
1606,0.19242
1607,0.14113
1608,0.2025
1609,0.1573
1610,0.14748
1611,0.16946
1612,0.17643
1613,0.19052
1614,0.177
1615,0.17991
1616,0.13352
1617,0.1574
1618,0.179
1619,0.16991
1620,0.19599
1621,0.14776
1622,0.18043
1623,0.20556
1624,0.2045
1625,0.2246
1626,0.1697
1627,0.20612
1628,0.1913
1629,0.18155
1630,0.20892
1631,0.13633
1632,0.16101
1633,0.19342
1634,0.15955
1635,0.17837
1636,0.14368
1637,0.1882
1638,0.19503
1639,0.19695
1640,0.16144
1641,0.2068
1642,0.18628
1643,0.17577
1644,0.17562
1645,0.1969
1646,0.15675
1647,0.20574
1648,0.13121
1649,0.18948
1650,0.1774
1651,0.22325
1652,0.19693
1653,0.15361
1654,0.2019
1655,0.17179
1656,0.19742
1657,0.16137
1658,0.15343
1659,0.17466
1660,0.20106
1661,0.18667
1662,0.1972
1663,0.20646
1664,0.18328
1665,0.17835
1666,0.20114
1667,0.15956
1668,0.21094
1669,0.19452
1670,0.19563
1671,0.18421
1672,0.17663
1673,0.16788
1674,0.16454
1675,0.17549
1676,0.20302
1677,0.16805
1678,0.14112
1679,0.13624
1680,0.15666
1681,0.16103
1682,0.21131
1683,0.16138
1684,0.18885
1685,0.17968
1686,0.20017
1687,0.18931
1688,0.17279
1689,0.20453
1690,0.16143
1691,0.19297
1692,0.18431
1693,0.16574
1694,0.16425
1695,0.16317
1696,0.18998
1697,0.17869
1698,0.20415
1699,0.21564
1700,0.2228
1701,0.1441
1702,0.19756
1703,0.16475
1704,0.1562
1705,0.17185
1706,0.17998
1707,0.18619
1708,0.17508
1709,0.17848
1710,0.13779
1711,0.15199
1712,0.2162
1713,0.17081
1714,0.18702
1715,0.15759
1716,0.13199
1717,0.21949
1718,0.16628
1719,0.19257
1720,0.15209
1721,0.18903
1722,0.12015
1723,0.22227
1724,0.19294
1725,0.17404
1726,0.15469
1727,0.17838
1728,0.17141
1729,0.19224
1730,0.21277
1731,0.21328
1732,0.20321
1733,0.19203
1734,0.17314
1735,0.1849
1736,0.2171
1737,0.18141
1738,0.15942
1739,0.12241
1740,0.17885
1741,0.15624
1742,0.14729
1743,0.18276
1744,0.19149
1745,0.1689
1746,0.17009
1747,0.23131
1748,0.19808
1749,0.20045
1750,0.12488
1751,0.18874
1752,0.19405
1753,0.18692
1754,0.19199
1755,0.19536
1756,0.16135
1757,0.1794
1758,0.17397
1759,0.20506
1760,0.17995
1761,0.19373
1762,0.23666
1763,0.19052
1764,0.20481
1765,0.13278
1766,0.18606
1767,0.15061
1768,0.18832
1769,0.15711
1770,0.17456
1771,0.1724
1772,0.21733
1773,0.15544
1774,0.22932
1775,0.22418
1776,0.10846
1777,0.13632
1778,0.20962
1779,0.13087
1780,0.15922
1781,0.16186
1782,0.17117
1783,0.1907
1784,0.17741
1785,0.20708
1786,0.21875
1787,0.2434
1788,0.19376
1789,0.23049
1790,0.17213
1791,0.1347
1792,0.20155
1793,0.13887
1794,0.1657
1795,0.16292
1796,0.16713
1797,0.19881
1798,0.231
1799,0.11253
1800,0.1997
1801,0.16792
1802,0.19826
1803,0.20556
1804,0.2004
1805,0.1765
1806,0.20044
1807,0.18899
1808,0.20601
1809,0.18969
1810,0.16112
1811,0.17324
1812,0.20172
1813,0.19406
1814,0.20776
1815,0.15023
1816,0.16904
1817,0.14749
1818,0.2088
1819,0.1821
1820,0.16984
1821,0.13541
1822,0.16869
1823,0.21359
1824,0.18094
1825,0.17659
1826,0.19331
1827,0.18323
1828,0.18397
1829,0.12165
1830,0.18462
1831,0.21155
1832,0.1224
1833,0.23064
1834,0.15351
1835,0.22799
1836,0.14451
1837,0.15908
1838,0.15459
1839,0.14695
1840,0.20222
1841,0.19151
1842,0.2125
1843,0.17861
1844,0.12726
1845,0.21258
1846,0.19762
1847,0.13533
1848,0.17909
1849,0.20328
1850,0.16565
1851,0.15479
1852,0.18042
1853,0.17819
1854,0.16766
1855,0.19178
1856,0.19651
1857,0.16965
1858,0.18076
1859,0.18105
1860,0.18537
1861,0.17065
1862,0.18143
1863,0.19074
1864,0.19178
1865,0.19852
1866,0.20215
1867,0.16702
1868,0.13238
1869,0.17676
1870,0.19732
1871,0.14905
1872,0.19452
