,0,1,USDJPY,JPYEUR,EURGBP,GBPCHF
119,1999.02.02,4:00,170.695519865,96.7301547738,62.5614218505,196.799247268
120,1999.02.02,8:00,162.429078614,103.64068963,61.1562990068,197.019765832
121,1999.02.02,12:00,161.996280642,103.937791712,62.2268687925,195.679691486
122,1999.02.02,16:00,157.408622147,106.764026053,62.7621536853,194.627987569
123,1999.02.02,20:00,157.754860524,106.764026053,64.3680083638,194.407469006
124,1999.02.03,0:00,158.880135249,105.795532847,64.501829587,193.915542981
125,1999.02.03,4:00,157.625021133,106.89797928,64.0334553058,194.119098577
126,1999.02.03,8:00,158.663736264,106.229133972,64.6356508102,192.592431601
127,1999.02.03,12:00,156.716145393,107.636103269,64.8363826451,192.660283467
128,1999.02.03,16:00,158.750295858,105.862211546,64.7025614219,193.898580014
129,1999.02.03,20:00,160.178529163,105.362798383,63.8996340826,194.560135704
130,1999.02.04,0:00,162.255959425,104.400696798,63.3643491898,195.052061729
131,1999.02.04,4:00,162.126120034,103.970778981,63.7658128594,194.933320965
132,1999.02.04,8:00,164.722907861,103.245275737,61.0893883952,196.765321336
133,1999.02.04,12:00,163.337954353,104.765127575,63.0297961317,195.170802494
134,1999.02.04,16:00,157.192223161,108.612992249,62.7621536853,195.119913595
135,1999.02.04,20:00,157.148943364,107.400967418,62.5614218505,195.66272852
136,1999.02.05,0:00,158.187658495,106.329341602,62.7621536853,194.984209864
137,1999.02.05,4:00,157.711580727,106.329341602,63.498170413,194.509246805
138,1999.02.05,8:00,156.845984784,107.770598159,62.7621536853,194.203913409
139,1999.02.05,12:00,162.861876585,103.970778981,62.0930475693,195.527024788
140,1999.02.05,16:00,162.299239222,105.296336349,62.4276006273,194.933320965
141,1999.02.05,20:00,162.385798817,105.828845113,63.1636173549,195.102950628
142,1999.02.06,0:00,161.953000845,105.962202511,62.6952430737,194.678876469
143,1999.02.08,0:00,161.606762468,106.429603399,62.7621536853,194.611024603
144,1999.02.08,4:00,162.342519019,106.864504515,61.6915838996,195.543987755
145,1999.02.08,8:00,164.89602705,104.136040322,61.7584945112,196.120728612
146,1999.02.08,12:00,164.030431107,104.566283137,62.6283324621,195.340432158
147,1999.02.08,16:00,167.1465765,100.173180621,62.8959749085,194.984209864
148,1999.02.08,20:00,168.185291631,98.3963097524,63.8996340826,194.848506133
149,1999.02.09,0:00,168.574809806,98.1712488312,63.832723471,194.848506133
150,1999.02.09,4:00,168.271851226,98.3641349782,63.6319916362,195.018135796
151,1999.02.09,8:00,168.142011834,98.460659301,63.0297961317,195.391321057
152,1999.02.09,12:00,168.574809806,97.59361955,63.7658128594,193.983394846
153,1999.02.09,16:00,167.406255283,99.8813868347,63.6319916362,194.644950536
154,1999.02.09,20:00,166.021301775,100.920729544,63.498170413,195.153839528
155,1999.02.10,0:00,165.761622992,100.562852888,63.8996340826,194.051246712
156,1999.02.10,4:00,167.622654269,99.3313281933,63.7658128594,194.017320779
157,1999.02.10,8:00,170.176162299,97.1134895847,64.7025614219,193.050431694
158,1999.02.10,12:00,170.652240068,95.20396548,66.70987977,190.33635707
159,1999.02.10,16:00,167.709213863,98.460659301,66.8437009932,190.505986734
160,1999.02.10,20:00,167.189856298,99.0729550058,67.1782540512,189.946208843
161,1999.02.11,0:00,166.583939138,99.9786153193,66.8437009932,190.896134962
162,1999.02.11,4:00,166.800338123,100.043452364,66.1745948772,191.320209122
163,1999.02.11,8:00,165.242265427,100.823067729,68.7841087297,189.30161612
164,1999.02.11,12:00,166.757058326,99.7518210769,67.8473601673,189.454282818
165,1999.02.11,16:00,168.704649197,98.8149609823,66.8437009932,191.472875819
166,1999.02.11,20:00,168.185291631,101.670932614,64.8363826451,193.796802216
167,1999.02.12,0:00,167.709213863,102.423843999,64.7694720335,193.067394661
168,1999.02.12,4:00,167.925612849,101.932501613,65.0371144799,193.253987291
169,1999.02.12,8:00,167.622654269,102.063421528,64.501829587,193.440579921
170,1999.02.12,12:00,168.142011834,101.050999463,64.6356508102,193.796802216
171,1999.02.12,16:00,166.886897718,100.855621667,64.167276529,193.135246526
172,1999.02.12,20:00,166.021301775,101.474958989,63.7658128594,193.711987384
173,1999.02.13,0:00,165.718343195,101.246593924,64.0334553058,193.576283653
174,1999.02.15,0:00,165.848182587,102.128908568,63.6989022478,193.661098485
175,1999.02.15,4:00,166.930177515,100.953283482,64.0334553058,192.846876097
176,1999.02.15,8:00,166.670498732,101.605608073,63.6319916362,193.270950257
177,1999.02.15,12:00,168.618089603,101.116161506,62.9628855201,193.423616955
178,1999.02.15,16:00,172.72967033,98.0106457912,63.498170413,193.474505854
179,1999.02.15,20:00,172.296872358,98.8149609823,63.0297961317,193.796802216
180,1999.02.16,0:00,175.759256128,95.8067279183,63.1636173549,193.762876283
181,1999.02.16,4:00,178.918681319,94.3188341892,62.6283324621,194.271765275
182,1999.02.16,8:00,180.346914624,92.7788866585,62.7621536853,194.271765275
