,0,1,USDJPY,JPYEUR,EURGBP,GBPCHF
0,1999.01.05,8:00,1.1107,0.7618467,0.7142,2.2611
1,1999.01.05,12:00,1.1105,0.7632423,0.7123,2.2644
2,1999.01.05,16:00,1.111,0.7656968,0.7097,2.2686
3,1999.01.05,20:00,1.1133,0.7686395,0.7113,2.2687
4,1999.01.06,8:00,1.1242,0.7567731,0.7113,2.2688
5,1999.01.06,12:00,1.1186,0.7611509,0.7082,2.281
6,1999.01.06,16:00,1.1272,0.7612088,0.7048,2.2948
7,1999.01.06,20:00,1.1306,0.7616146,0.7019,2.3057
8,1999.01.07,8:00,1.1069,0.7743534,0.7053,2.2956
9,1999.01.07,12:00,1.1145,0.770238,0.7067,2.2852
10,1999.01.07,16:00,1.1166,0.7674008,0.7074,2.2862
11,1999.01.07,20:00,1.1098,0.7697044,0.7092,2.2824
12,1999.01.08,0:00,1.1151,0.7671065,0.708,2.2843
13,1999.01.08,4:00,1.1064,0.7724394,0.7096,2.2747
14,1999.01.08,8:00,1.1146,0.7683442,0.711,2.2701
15,1999.01.08,12:00,1.1158,0.7673419,0.7091,2.2754
16,1999.01.08,16:00,1.1152,0.776036,0.7042,2.2909
17,1999.01.08,20:00,1.1107,0.7770612,0.7048,2.2918
18,1999.01.09,0:00,1.108,0.7786949,0.7062,2.2876
19,1999.01.11,0:00,1.1036,0.7830854,0.7051,2.288
20,1999.01.11,4:00,1.103,0.7833307,0.7065,2.2835
21,1999.01.11,8:00,1.0993,0.7851759,0.7068,2.2819
22,1999.01.11,12:00,1.0908,0.792142,0.7038,2.2872
23,1999.01.11,16:00,1.0884,0.7963686,0.7043,2.287
24,1999.01.11,20:00,1.0868,0.7996801,0.7055,2.283
25,1999.01.12,0:00,1.097,0.7945336,0.7038,2.2859
26,1999.01.12,4:00,1.113,0.7817997,0.7048,2.2849
27,1999.01.12,8:00,1.1237,0.7742335,0.7053,2.2779
28,1999.01.12,12:00,1.1248,0.7726781,0.706,2.2758
29,1999.01.12,16:00,1.1207,0.7727378,0.708,2.2654
30,1999.01.12,20:00,1.1245,0.7691124,0.7091,2.2627
31,1999.01.13,0:00,1.1242,0.7690533,0.7081,2.2644
32,1999.01.13,4:00,1.1237,0.7691716,0.7079,2.2634
33,1999.01.13,8:00,1.1144,0.7723797,0.7086,2.2557
34,1999.01.13,12:00,1.1209,0.7608613,0.7084,2.2515
35,1999.01.13,16:00,1.1339,0.7536931,0.7091,2.241
36,1999.01.13,20:00,1.1312,0.757748,0.7079,2.25
37,1999.01.14,0:00,1.1337,0.7556294,0.7077,2.248
38,1999.01.14,4:00,1.1345,0.7576332,0.7058,2.2497
39,1999.01.14,8:00,1.1375,0.754717,0.7065,2.2494
40,1999.01.14,12:00,1.1415,0.752219,0.7064,2.2537
41,1999.01.14,16:00,1.1323,0.7555723,0.7071,2.251
42,1999.01.14,20:00,1.1361,0.7521625,0.7064,2.2492
43,1999.01.15,0:00,1.1334,0.7555723,0.7057,2.2498
44,1999.01.15,4:00,1.1301,0.757461,0.7063,2.2473
45,1999.01.15,8:00,1.1255,0.7586102,0.7054,2.2488
46,1999.01.15,12:00,1.1303,0.7584376,0.7042,2.2576
47,1999.01.15,16:00,1.1407,0.7555723,0.7022,2.2769
48,1999.01.15,20:00,1.1387,0.7579777,0.7,2.2816
49,1999.01.16,0:00,1.1415,0.7590709,0.7012,2.2816
50,1999.01.18,0:00,1.1352,0.7607455,0.7017,2.2775
51,1999.01.18,4:00,1.1372,0.7583801,0.7019,2.277
52,1999.01.18,8:00,1.1465,0.7532389,0.7012,2.2807
53,1999.01.18,12:00,1.1437,0.7527286,0.7012,2.2846
54,1999.01.18,16:00,1.1436,0.7536363,0.7021,2.2821
55,1999.01.18,20:00,1.1425,0.7541478,0.7021,2.2789
56,1999.01.19,0:00,1.1425,0.7553441,0.7013,2.28
57,1999.01.19,4:00,1.1465,0.7536363,0.7018,2.2787
58,1999.01.19,8:00,1.1394,0.7561437,0.7022,2.2762
59,1999.01.19,12:00,1.1367,0.7570596,0.7,2.2822
60,1999.01.19,16:00,1.1374,0.7575758,0.701,2.2765
61,1999.01.19,20:00,1.1341,0.7590133,0.7014,2.2784
62,1999.01.20,0:00,1.1345,0.7593591,0.7009,2.2798
63,1999.01.20,4:00,1.1317,0.7603984,0.7001,2.284
64,1999.01.20,8:00,1.133,0.7624857,0.7003,2.2853
65,1999.01.20,12:00,1.1352,0.7605141,0.7013,2.2855
66,1999.01.20,16:00,1.1347,0.7614986,0.7027,2.2869
67,1999.01.20,20:00,1.1295,0.7655795,0.7025,2.286
68,1999.01.21,0:00,1.1305,0.7652866,0.7017,2.2889
69,1999.01.21,4:00,1.1324,0.7637086,0.7014,2.2915
70,1999.01.21,8:00,1.1293,0.7656382,0.7031,2.2819
71,1999.01.21,12:00,1.1251,0.7681672,0.7023,2.2839
72,1999.01.21,16:00,1.1357,0.7601095,0.7011,2.2889
73,1999.01.21,20:00,1.1367,0.7587829,0.702,2.2886
74,1999.01.22,0:00,1.1368,0.7579777,0.7022,2.2831
75,1999.01.22,4:00,1.1363,0.757461,0.7032,2.2766
76,1999.01.22,8:00,1.1362,0.7580352,0.7019,2.2811
77,1999.01.22,12:00,1.1396,0.7580352,0.701,2.2803
78,1999.01.22,16:00,1.1462,0.7527286,0.6996,2.2891
79,1999.01.22,20:00,1.1442,0.7536363,0.6998,2.2925
80,1999.01.23,0:00,1.1456,0.7531255,0.7004,2.29
81,1999.01.25,0:00,1.1446,0.7544892,0.6995,2.2874
82,1999.01.25,4:00,1.1445,0.7532957,0.7005,2.2812
83,1999.01.25,8:00,1.1441,0.7533524,0.6997,2.2804
84,1999.01.25,12:00,1.1414,0.7554582,0.6993,2.2831
85,1999.01.25,16:00,1.1382,0.7593014,0.6982,2.2915
86,1999.01.25,20:00,1.1393,0.7593014,0.6972,2.2984
87,1999.01.26,0:00,1.1357,0.761035,0.697,2.2992
88,1999.01.26,4:00,1.1363,0.7603984,0.6975,2.2982
89,1999.01.26,8:00,1.1348,0.7620209,0.6958,2.3045
90,1999.01.26,12:00,1.1372,0.7590709,0.6974,2.295
91,1999.01.26,16:00,1.1402,0.7575184,0.6976,2.3008
92,1999.01.26,20:00,1.1385,0.759763,0.6965,2.306
93,1999.01.27,0:00,1.137,0.7624276,0.6959,2.3092
94,1999.01.27,4:00,1.137,0.7633588,0.696,2.3084
95,1999.01.27,8:00,1.1419,0.7601095,0.6962,2.3119
96,1999.01.27,12:00,1.1443,0.757748,0.6963,2.3069
97,1999.01.27,16:00,1.1572,0.7528987,0.6962,2.3108
98,1999.01.27,20:00,1.1579,0.7553441,0.6949,2.3214
99,1999.01.28,0:00,1.155,0.7578054,0.6944,2.3206
100,1999.01.28,4:00,1.1559,0.7560865,0.695,2.3205
101,1999.01.28,8:00,1.1531,0.756258,0.6958,2.3175
102,1999.01.28,12:00,1.1597,0.7571169,0.6922,2.3323
103,1999.01.28,16:00,1.1635,0.7542616,0.6917,2.3334
104,1999.01.28,20:00,1.1635,0.7529553,0.6923,2.327
105,1999.01.29,0:00,1.1631,0.7542616,0.6925,2.325
106,1999.01.29,4:00,1.162,0.7536363,0.6936,2.3216
107,1999.01.29,8:00,1.1644,0.7536931,0.6922,2.3266
108,1999.01.29,12:00,1.1597,0.7566013,0.6911,2.3328
109,1999.01.29,16:00,1.1598,0.7579203,0.691,2.3298
110,1999.01.29,20:00,1.1634,0.7564869,0.6905,2.3267
111,1999.01.30,0:00,1.1633,0.7566013,0.6904,2.3307
112,1999.02.01,0:00,1.1559,0.7591862,0.6914,2.3274
113,1999.02.01,4:00,1.1566,0.7617887,0.6902,2.3287
114,1999.02.01,8:00,1.1546,0.7601672,0.6916,2.323
115,1999.02.01,12:00,1.1542,0.7647599,0.6911,2.3275
116,1999.02.01,16:00,1.1513,0.7685804,0.6885,2.3346
117,1999.02.01,20:00,1.1507,0.7685804,0.6891,2.3338
118,1999.02.02,0:00,1.1498,0.7685214,0.6893,2.332
119,1999.02.02,4:00,1.1515,0.7675775,0.6893,2.3319
120,1999.02.02,8:00,1.1324,0.7803355,0.6872,2.3332
121,1999.02.02,12:00,1.1314,0.780884,0.6888,2.3253
122,1999.02.02,16:00,1.1208,0.7861017,0.6896,2.3191
123,1999.02.02,20:00,1.1216,0.7861017,0.692,2.3178
124,1999.02.03,0:00,1.1242,0.7843137,0.6922,2.3149
125,1999.02.03,4:00,1.1213,0.786349,0.6915,2.3161
126,1999.02.03,8:00,1.1237,0.7851142,0.6924,2.3071
127,1999.02.03,12:00,1.1192,0.7877117,0.6927,2.3075
128,1999.02.03,16:00,1.1239,0.7844368,0.6925,2.3148
129,1999.02.03,20:00,1.1272,0.7835148,0.6913,2.3187
130,1999.02.04,0:00,1.132,0.7817386,0.6905,2.3216
131,1999.02.04,4:00,1.1317,0.7809449,0.6911,2.3209
132,1999.02.04,8:00,1.1377,0.7796055,0.6871,2.3317
133,1999.02.04,12:00,1.1345,0.7824114,0.69,2.3223
134,1999.02.04,16:00,1.1203,0.7895152,0.6896,2.322
135,1999.02.04,20:00,1.1202,0.7872776,0.6893,2.3252
136,1999.02.05,0:00,1.1226,0.7852992,0.6896,2.3212
137,1999.02.05,4:00,1.1215,0.7852992,0.6907,2.3184
138,1999.02.05,8:00,1.1195,0.78796,0.6896,2.3166
139,1999.02.05,12:00,1.1334,0.7809449,0.6886,2.3244
140,1999.02.05,16:00,1.1321,0.7833921,0.6891,2.3209
141,1999.02.05,20:00,1.1323,0.7843752,0.6902,2.3219
142,1999.02.06,0:00,1.1313,0.7846214,0.6895,2.3194
143,1999.02.08,0:00,1.1305,0.7854843,0.6896,2.319
144,1999.02.08,4:00,1.1322,0.7862872,0.688,2.3245
145,1999.02.08,8:00,1.1381,0.78125,0.6881,2.3279
146,1999.02.08,12:00,1.1361,0.7820443,0.6894,2.3233
147,1999.02.08,16:00,1.1433,0.7739339,0.6898,2.3212
148,1999.02.08,20:00,1.1457,0.7706535,0.6913,2.3204
149,1999.02.09,0:00,1.1466,0.770238,0.6912,2.3204
150,1999.02.09,4:00,1.1459,0.7705941,0.6909,2.3214
151,1999.02.09,8:00,1.1456,0.7707723,0.69,2.3236
152,1999.02.09,12:00,1.1466,0.7691716,0.6911,2.3153
153,1999.02.09,16:00,1.1439,0.7733952,0.6909,2.3192
154,1999.02.09,20:00,1.1407,0.775314,0.6907,2.3222
155,1999.02.10,0:00,1.1401,0.7746533,0.6913,2.3157
156,1999.02.10,4:00,1.1444,0.7723797,0.6911,2.3155
157,1999.02.10,8:00,1.1503,0.7682852,0.6925,2.3098
158,1999.02.10,12:00,1.1514,0.7647599,0.6955,2.2938
159,1999.02.10,16:00,1.1446,0.7707723,0.6957,2.2948
160,1999.02.10,20:00,1.1434,0.7719027,0.6962,2.2915
161,1999.02.11,0:00,1.142,0.7735747,0.6957,2.2971
162,1999.02.11,4:00,1.1425,0.7736944,0.6947,2.2996
163,1999.02.11,8:00,1.1389,0.7751337,0.6986,2.2877
164,1999.02.11,12:00,1.1424,0.773156,0.6972,2.2886
165,1999.02.11,16:00,1.1469,0.7714264,0.6957,2.3005
166,1999.02.11,20:00,1.1457,0.776699,0.6927,2.3142
167,1999.02.12,0:00,1.1446,0.778089,0.6926,2.3099
168,1999.02.12,4:00,1.1451,0.7771819,0.693,2.311
169,1999.02.12,8:00,1.1444,0.7774236,0.6922,2.3121
170,1999.02.12,12:00,1.1456,0.7755545,0.6924,2.3142
171,1999.02.12,16:00,1.1427,0.7751938,0.6917,2.3103
172,1999.02.12,20:00,1.1407,0.7763372,0.6911,2.3137
173,1999.02.13,0:00,1.14,0.7759156,0.6915,2.3129
174,1999.02.15,0:00,1.1403,0.7775445,0.691,2.3134
175,1999.02.15,4:00,1.1428,0.7753741,0.6915,2.3086
176,1999.02.15,8:00,1.1422,0.7765784,0.6909,2.3111
177,1999.02.15,12:00,1.1467,0.7756748,0.6899,2.312
178,1999.02.15,16:00,1.1562,0.7699415,0.6907,2.3123
179,1999.02.15,20:00,1.1552,0.7714264,0.69,2.3142
180,1999.02.16,0:00,1.1632,0.7658727,0.6902,2.314
181,1999.02.16,4:00,1.1705,0.7631258,0.6894,2.317
182,1999.02.16,8:00,1.1738,0.7602828,0.6896,2.317
183,1999.02.16,12:00,1.1784,0.7591285,0.6853,2.3316
184,1999.02.16,16:00,1.1807,0.7561437,0.6864,2.3291
185,1999.02.16,20:00,1.1862,0.7519928,0.6858,2.3274
186,1999.02.17,0:00,1.1834,0.7527286,0.6859,2.3328
187,1999.02.17,4:00,1.1823,0.7529553,0.6859,2.3318
188,1999.02.17,8:00,1.1826,0.7534092,0.6868,2.3263
189,1999.02.17,12:00,1.1863,0.7490076,0.6878,2.3222
190,1999.02.17,16:00,1.1896,0.748223,0.6871,2.3281
191,1999.02.17,20:00,1.1892,0.74744,0.6882,2.3219
192,1999.02.18,0:00,1.1866,0.7488393,0.6879,2.3232
193,1999.02.18,4:00,1.187,0.748503,0.6884,2.323
194,1999.02.18,8:00,1.1894,0.7457678,0.6885,2.3214
195,1999.02.18,12:00,1.1974,0.7425007,0.688,2.324
196,1999.02.18,16:00,1.1979,0.7437709,0.6871,2.3308
197,1999.02.18,20:00,1.1966,0.745879,0.6846,2.3368
198,1999.02.19,0:00,1.1969,0.7465472,0.6845,2.3388
199,1999.02.19,4:00,1.1985,0.7453231,0.6846,2.3382
200,1999.02.19,8:00,1.2007,0.7439923,0.6854,2.3361
201,1999.02.19,12:00,1.2012,0.745601,0.6839,2.3371
202,1999.02.19,16:00,1.2095,0.7467145,0.6813,2.3509
203,1999.02.19,20:00,1.2099,0.746046,0.6828,2.3472
204,1999.02.20,0:00,1.2135,0.7444908,0.6824,2.3458
205,1999.02.22,0:00,1.2175,0.7441584,0.6811,2.3509
206,1999.02.22,4:00,1.218,0.7449344,0.6797,2.3561
207,1999.02.22,8:00,1.2222,0.745212,0.6776,2.361
208,1999.02.22,12:00,1.2134,0.7496252,0.6791,2.3536
209,1999.02.22,16:00,1.2036,0.7528987,0.6797,2.3526
210,1999.02.22,20:00,1.2089,0.7496252,0.6784,2.3549
211,1999.02.23,0:00,1.2075,0.7518232,0.6788,2.3546
212,1999.02.23,4:00,1.2062,0.7512019,0.6795,2.3516
213,1999.02.23,8:00,1.2043,0.7517667,0.6802,2.3507
214,1999.02.23,12:00,1.2143,0.7503001,0.68,2.3464
215,1999.02.23,16:00,1.2137,0.7488393,0.6819,2.3398
216,1999.02.23,20:00,1.2094,0.7512019,0.6823,2.336
217,1999.02.24,0:00,1.2107,0.7509763,0.6816,2.3366
218,1999.02.24,4:00,1.209,0.7518232,0.6814,2.3367
219,1999.02.24,8:00,1.2138,0.7505817,0.6828,2.3341
220,1999.02.24,12:00,1.2136,0.7466587,0.6876,2.3191
221,1999.02.24,16:00,1.2188,0.7477195,0.6864,2.3201
222,1999.02.24,20:00,1.2181,0.7462687,0.6889,2.3109
223,1999.02.25,0:00,1.2172,0.74744,0.6875,2.3163
224,1999.02.25,4:00,1.2095,0.749569,0.689,2.3096
225,1999.02.25,8:00,1.2041,0.752842,0.6892,2.3077
226,1999.02.25,12:00,1.205,0.7527286,0.6889,2.3076
227,1999.02.25,16:00,1.1919,0.7576906,0.689,2.3042
228,1999.02.25,20:00,1.1963,0.7565441,0.6883,2.3069
229,1999.02.26,0:00,1.194,0.7593591,0.6885,2.3092
230,1999.02.26,4:00,1.2072,0.7537499,0.6863,2.315
231,1999.02.26,8:00,1.2057,0.7531255,0.6879,2.3098
232,1999.02.26,12:00,1.1911,0.7614406,0.6877,2.3105
233,1999.02.26,16:00,1.1862,0.7670476,0.6855,2.3225
234,1999.02.26,20:00,1.1903,0.7615566,0.6876,2.3209
235,1999.02.27,0:00,1.1921,0.760572,0.6878,2.3199
236,1999.03.01,0:00,1.1909,0.7631258,0.6878,2.313
237,1999.03.01,4:00,1.1905,0.7628347,0.688,2.3159
238,1999.03.01,8:00,1.1906,0.7639419,0.6889,2.3152
239,1999.03.01,12:00,1.1942,0.7627183,0.6834,2.332
240,1999.03.01,16:00,1.1978,0.7664597,0.6782,2.3479
241,1999.03.01,20:00,1.1981,0.7661661,0.6767,2.3542
242,1999.03.02,0:00,1.2012,0.7642923,0.677,2.3508
243,1999.03.02,4:00,1.2002,0.7649939,0.6759,2.3548
244,1999.03.02,8:00,1.2053,0.7626602,0.6778,2.3473
245,1999.03.02,12:00,1.2063,0.762079,0.6764,2.3562
246,1999.03.02,16:00,1.2046,0.7597052,0.6771,2.3545
247,1999.03.02,20:00,1.202,0.760572,0.6768,2.3542
248,1999.03.03,0:00,1.2087,0.7576906,0.6758,2.3561
249,1999.03.03,4:00,1.2111,0.7567159,0.676,2.3543
250,1999.03.03,8:00,1.2128,0.7554582,0.6763,2.3549
251,1999.03.03,12:00,1.2147,0.7557437,0.6726,2.3649
252,1999.03.03,16:00,1.2162,0.7547739,0.6754,2.3552
253,1999.03.03,20:00,1.2184,0.7543185,0.6749,2.3567
254,1999.03.04,0:00,1.2216,0.7530688,0.6737,2.3576
255,1999.03.04,4:00,1.2271,0.7497938,0.6745,2.357
256,1999.03.04,8:00,1.2264,0.7497938,0.6739,2.3584
257,1999.03.04,12:00,1.232,0.748111,0.6755,2.351
258,1999.03.04,16:00,1.2354,0.7478872,0.6737,2.362
259,1999.03.04,20:00,1.2332,0.749569,0.6718,2.3673
260,1999.03.05,0:00,1.2335,0.7500188,0.6716,2.3674
261,1999.03.05,4:00,1.2288,0.7522756,0.6725,2.3638
262,1999.03.05,8:00,1.2317,0.7497376,0.6736,2.3613
263,1999.03.05,12:00,1.228,0.7507508,0.6737,2.3592
264,1999.03.05,16:00,1.2256,0.7526153,0.6745,2.3601
265,1999.03.05,20:00,1.2278,0.7512019,0.674,2.3621
266,1999.03.06,0:00,1.2272,0.752842,0.674,2.3588
267,1999.03.08,0:00,1.2315,0.7509763,0.6745,2.3609
268,1999.03.08,4:00,1.2227,0.7554582,0.675,2.3609
269,1999.03.08,8:00,1.2136,0.7567731,0.6784,2.3466
270,1999.03.08,12:00,1.2157,0.7534092,0.6778,2.3499
271,1999.03.08,16:00,1.217,0.7537499,0.6776,2.3514
272,1999.03.08,20:00,1.2148,0.7560293,0.6768,2.3522
273,1999.03.09,0:00,1.215,0.7559722,0.6766,2.3529
274,1999.03.09,4:00,1.2094,0.7595321,0.6769,2.3529
275,1999.03.09,8:00,1.214,0.7568304,0.6768,2.3522
276,1999.03.09,12:00,1.2196,0.7540341,0.6756,2.3584
277,1999.03.09,16:00,1.2143,0.7575758,0.6731,2.3703
278,1999.03.09,20:00,1.2103,0.7588981,0.6729,2.3735
279,1999.03.10,0:00,1.209,0.7600517,0.6731,2.3716
280,1999.03.10,4:00,1.2092,0.7587253,0.6744,2.3711
281,1999.03.10,8:00,1.2055,0.7583226,0.6755,2.3666
282,1999.03.10,12:00,1.2016,0.7595321,0.6754,2.37
283,1999.03.10,16:00,1.1982,0.7613247,0.6739,2.3706
284,1999.03.10,20:00,1.1974,0.7627765,0.6731,2.3761
285,1999.03.11,0:00,1.1953,0.7637086,0.6733,2.3723
286,1999.03.11,4:00,1.195,0.7631258,0.674,2.3705
287,1999.03.11,8:00,1.2054,0.761035,0.6711,2.3808
288,1999.03.11,12:00,1.2025,0.7631258,0.6706,2.3813
289,1999.03.11,16:00,1.1968,0.7648769,0.6693,2.3862
290,1999.03.11,20:00,1.1925,0.7598784,0.6741,2.3797
291,1999.03.12,0:00,1.1974,0.757748,0.6744,2.3764
292,1999.03.12,4:00,1.1975,0.7575184,0.6745,2.3758
293,1999.03.12,8:00,1.2007,0.7616726,0.6687,2.3948
294,1999.03.12,12:00,1.1952,0.7644675,0.6696,2.3872
295,1999.03.12,16:00,1.1903,0.7686395,0.6694,2.3873
296,1999.03.12,20:00,1.1879,0.7713074,0.6686,2.3903
297,1999.03.13,0:00,1.1878,0.7716049,0.6685,2.3905
298,1999.03.15,0:00,1.1929,0.7686986,0.6694,2.3876
299,1999.03.15,4:00,1.1877,0.7716049,0.6707,2.3851
300,1999.03.15,8:00,1.1823,0.7732158,0.672,2.3808
301,1999.03.15,12:00,1.1757,0.77688,0.6737,2.3769
302,1999.03.15,16:00,1.1767,0.7772423,0.6735,2.3781
303,1999.03.15,20:00,1.1771,0.776699,0.6739,2.3767
304,1999.03.16,0:00,1.1754,0.7841907,0.6694,2.3865
305,1999.03.16,4:00,1.1772,0.784683,0.6685,2.3881
306,1999.03.16,8:00,1.1772,0.7820443,0.6705,2.3856
307,1999.03.16,12:00,1.1839,0.7774236,0.6692,2.3884
308,1999.03.16,16:00,1.178,0.7778469,0.672,2.3811
309,1999.03.16,20:00,1.1772,0.7727378,0.6745,2.3688
310,1999.03.17,0:00,1.1777,0.7729767,0.6744,2.3693
311,1999.03.17,4:00,1.1877,0.7658727,0.675,2.3684
312,1999.03.17,8:00,1.1853,0.7682262,0.6746,2.3703
313,1999.03.17,12:00,1.1881,0.7685214,0.6739,2.3719
314,1999.03.17,16:00,1.1814,0.7676364,0.6763,2.3619
315,1999.03.17,20:00,1.1807,0.7692899,0.6743,2.3667
316,1999.03.18,0:00,1.1865,0.7653452,0.6758,2.3631
317,1999.03.18,4:00,1.1831,0.7661074,0.677,2.3604
318,1999.03.18,8:00,1.1837,0.7646429,0.6779,2.3597
319,1999.03.18,12:00,1.1791,0.7707723,0.6761,2.3612
320,1999.03.18,16:00,1.1754,0.7743534,0.6744,2.3702
321,1999.03.18,20:00,1.1756,0.7754944,0.6732,2.376
322,1999.03.19,0:00,1.1751,0.7751938,0.6746,2.3728
323,1999.03.19,4:00,1.1745,0.7748935,0.6745,2.3705
324,1999.03.19,8:00,1.1746,0.7796055,0.6716,2.3777
325,1999.03.19,12:00,1.1722,0.7814331,0.671,2.3789
326,1999.03.19,16:00,1.1705,0.7818608,0.67,2.3849
327,1999.03.19,20:00,1.1715,0.7834535,0.6689,2.3892
328,1999.03.20,0:00,1.1705,0.7829627,0.6687,2.387
329,1999.03.22,0:00,1.1735,0.7814331,0.6697,2.386
330,1999.03.22,4:00,1.1722,0.7829014,0.6692,2.386
331,1999.03.22,8:00,1.1734,0.784683,0.6683,2.3875
332,1999.03.22,12:00,1.177,0.7817997,0.6677,2.3907
333,1999.03.22,16:00,1.1817,0.7754342,0.6699,2.3833
334,1999.03.22,20:00,1.1813,0.775735,0.67,2.3805
335,1999.03.23,0:00,1.1855,0.7740537,0.6696,2.3853
336,1999.03.23,4:00,1.1868,0.7720815,0.6703,2.3834
337,1999.03.23,8:00,1.1854,0.7748334,0.669,2.3842
338,1999.03.23,12:00,1.1847,0.7742335,0.6706,2.3773
339,1999.03.23,16:00,1.18,0.7761565,0.6671,2.3889
340,1999.03.23,20:00,1.1805,0.7762167,0.6665,2.3886
341,1999.03.24,0:00,1.1787,0.7786343,0.6652,2.3903
342,1999.03.24,4:00,1.175,0.7799704,0.6666,2.3864
343,1999.03.24,8:00,1.1763,0.7791196,0.6665,2.3871
344,1999.03.24,12:00,1.1762,0.7774841,0.6652,2.3934
345,1999.03.24,16:00,1.1734,0.780762,0.6655,2.3923
346,1999.03.24,20:00,1.179,0.7782707,0.6664,2.3936
347,1999.03.25,0:00,1.1793,0.7784524,0.6659,2.3944
348,1999.03.25,4:00,1.1828,0.7765784,0.6658,2.3953
349,1999.03.25,8:00,1.1814,0.7776654,0.6646,2.3945
350,1999.03.25,12:00,1.1808,0.776699,0.6654,2.3926
351,1999.03.25,16:00,1.1804,0.7799095,0.6663,2.3952
352,1999.03.25,20:00,1.1815,0.7810059,0.6673,2.3898
353,1999.03.26,0:00,1.1821,0.7805183,0.6673,2.3895
354,1999.03.26,4:00,1.1863,0.777605,0.6673,2.3893
355,1999.03.26,8:00,1.1886,0.776036,0.6675,2.3874
356,1999.03.26,12:00,1.1922,0.7750136,0.6658,2.3938
357,1999.03.26,16:00,1.2031,0.773455,0.6627,2.4041
358,1999.03.26,20:00,1.2031,0.7719623,0.6637,2.4003
359,1999.03.27,0:00,1.2032,0.7720219,0.6629,2.4029
360,1999.03.29,0:00,1.2043,0.7648769,0.6628,2.4026
361,1999.03.29,4:00,1.2012,0.7733354,0.6635,2.4025
362,1999.03.29,8:00,1.2003,0.7728573,0.6641,2.4007
363,1999.03.29,12:00,1.2036,0.7756748,0.6605,2.411
364,1999.03.29,16:00,1.1987,0.7799704,0.6629,2.4049
365,1999.03.29,20:00,1.2012,0.7756748,0.6638,2.4026
366,1999.03.30,0:00,1.2035,0.7744734,0.6644,2.3987
367,1999.03.30,4:00,1.2043,0.7736944,0.6642,2.4001
368,1999.03.30,8:00,1.2003,0.775314,0.6645,2.3993
369,1999.03.30,12:00,1.2026,0.776036,0.6632,2.4044
370,1999.03.30,16:00,1.2014,0.7736345,0.6675,2.3967
371,1999.03.30,20:00,1.2029,0.7754944,0.6649,2.4029
372,1999.03.31,0:00,1.2036,0.7742935,0.6655,2.3975
373,1999.03.31,4:00,1.2033,0.7759156,0.6644,2.4013
374,1999.03.31,8:00,1.1944,0.7802138,0.6666,2.3941
375,1999.03.31,12:00,1.1892,0.7821054,0.6666,2.3967
376,1999.03.31,16:00,1.1848,0.78125,0.6696,2.3813
377,1999.03.31,20:00,1.1883,0.7811279,0.6683,2.3879
378,1999.04.01,0:00,1.1862,0.7833307,0.6675,2.3908
379,1999.04.01,4:00,1.1862,0.7825338,0.6676,2.3912
380,1999.04.01,8:00,1.1916,0.7806401,0.6674,2.3921
381,1999.04.01,12:00,1.1954,0.7736345,0.67,2.3852
382,1999.04.01,16:00,1.2024,0.7718432,0.671,2.3777
383,1999.04.01,20:00,1.2055,0.7685804,0.6729,2.372
384,1999.04.02,0:00,1.2047,0.7690533,0.6723,2.3755
385,1999.04.02,4:00,1.2061,0.7688759,0.6721,2.3777
386,1999.04.02,8:00,1.206,0.7697044,0.6716,2.3771
387,1999.04.02,12:00,1.2055,0.7696452,0.6721,2.3774
388,1999.04.02,16:00,1.206,0.768935,0.6728,2.3737
389,1999.04.02,20:00,1.2077,0.7685804,0.673,2.3731
390,1999.04.05,0:00,1.2143,0.7656382,0.6707,2.38
391,1999.04.05,4:00,1.2157,0.7647014,0.6706,2.3805
392,1999.04.05,8:00,1.2131,0.7652866,0.6706,2.3789
393,1999.04.05,12:00,1.2152,0.76599,0.6703,2.3825
394,1999.04.05,16:00,1.219,0.7656382,0.6693,2.3851
395,1999.04.05,20:00,1.2181,0.7656968,0.6696,2.3832
396,1999.04.06,0:00,1.2157,0.7675186,0.6697,2.3825
397,1999.04.06,4:00,1.2125,0.768935,0.6696,2.3835
398,1999.04.06,8:00,1.2142,0.7674597,0.6721,2.3728
399,1999.04.06,12:00,1.2109,0.770238,0.6764,2.3564
400,1999.04.06,16:00,1.2074,0.7637669,0.6806,2.342
401,1999.04.06,20:00,1.2057,0.7649354,0.681,2.3454
402,1999.04.07,0:00,1.2065,0.7646429,0.6807,2.344
403,1999.04.07,4:00,1.2104,0.7638252,0.6795,2.3487
404,1999.04.07,8:00,1.2075,0.7675186,0.6766,2.3559
405,1999.04.07,12:00,1.2138,0.7635919,0.6769,2.358
406,1999.04.07,16:00,1.2138,0.7648184,0.6754,2.3636
407,1999.04.07,20:00,1.2142,0.7640587,0.6751,2.3657
408,1999.04.08,0:00,1.2129,0.7651109,0.6735,2.3686
409,1999.04.08,4:00,1.2137,0.7633005,0.6737,2.3693
410,1999.04.08,8:00,1.2067,0.76693,0.6736,2.3696
411,1999.04.08,12:00,1.2066,0.7644675,0.6735,2.3708
412,1999.04.08,16:00,1.2109,0.7633005,0.6716,2.379
413,1999.04.08,20:00,1.2127,0.7670476,0.6691,2.3876
414,1999.04.09,0:00,1.2123,0.7673419,0.6688,2.3873
415,1999.04.09,4:00,1.211,0.7678722,0.669,2.3855
