,Random_Strategy_Cumulative_Return_R
829,-0.27279046915
830,0.134328892294
831,0.0976513654705
832,-0.186232742069
833,-0.0335262167797
834,0.301330785436
835,0.0858934849413
836,-0.0546005814391
837,0.0396795789851
838,0.310797739657
839,-0.0443301224385
840,0.369437992917
841,0.314199043667
842,0.233067765879
843,0.0166542479
844,0.0427114683879
845,0.0655497988996
846,-0.00900818765783
847,0.173519734034
848,-0.411222873371
849,0.165626603074
850,0.047822296958
851,0.337380759539
852,0.0669445707882
853,0.451083433679
854,-0.390594191409
855,0.252202824746
856,0.19526343888
857,0.145765922258
858,0.224059198617
859,-0.0954225593739
860,0.286626246675
861,-0.243988383408
862,0.426333982677
863,0.334529107333
864,0.140033336867
865,-0.0962052245752
866,0.183391055416
867,0.321270082037
868,0.0376851611615
869,-0.247726728881
870,0.168463642843
871,-0.294405277515
872,0.272337828423
873,-0.184487429849
874,0.435716214566
875,0.111991092115
876,-0.197369087159
877,-0.349033367101
878,-0.0659795665346
879,0.253294836546
880,-0.163676015038
881,0.240330787092
882,0.0653771641471
883,-0.0329466640902
884,-0.199237122763
885,-0.394853985888
886,-0.272949143059
887,0.0458263184968
888,0.13186060719
889,-0.161318865034
890,0.109555108855
891,-0.204179890627
892,-0.178673287434
893,0.00142720707815
894,-0.202192516675
895,-0.234040910093
896,0.179972756396
897,-0.236019018335
898,-0.189353781272
899,-0.077642292765
900,-0.305531882163
901,0.788608398397
902,0.218928308037
903,-0.219106619568
904,0.119438284471
905,-0.194233109274
906,0.558802365311
907,-0.273575055952
908,-0.170734528369
909,0.224769849945
910,-0.338482400106
911,-0.1220589816
912,-0.289303163912
913,0.00602111481396
914,0.326816553377
915,0.531811822778
916,0.112562198706
917,-0.0295937579764
918,-0.329321755956
919,-0.105946984435
920,0.217783523848
921,0.0428098930112
922,-0.0991406564671
923,0.321220143999
924,0.264610623039
925,0.410884655176
926,0.341518717314
927,-0.757045906835
928,-0.0697308230413
929,-0.0525459630313
930,-0.422900522021
931,0.300933928989
932,-0.352420827879
933,0.292002165259
934,0.267220454613
935,-0.658292360943
936,-0.00232791339208
937,-0.119095174799
938,-0.0808417682834
939,-0.20093958018
940,-0.0703110371468
941,0.0734870056873
942,0.0824583886758
943,0.0456400502046
944,0.315730078523
945,-0.138874057599
946,-0.20815811593
947,-0.00421158384272
948,-0.176522292299
949,0.118392213107
950,-0.00956191212168
951,0.00804666428018
952,-0.100155312135
953,0.211224902744
954,-0.0202337515051
955,-0.168941337606
956,0.0203315541529
957,0.286197615859
958,0.233851087818
959,-0.178912532581
960,-0.355704651916
961,-0.0632774253757
962,0.267751879779
963,0.086797241627
964,-0.558303138766
965,0.494541823376
966,0.0369660678501
967,-0.355824927022
968,-0.154131790485
969,0.0841021641994
970,-0.14728202737
971,0.203015749545
972,0.0249220560039
973,0.146014153048
974,0.235666771831
975,-0.23995262757
976,0.0893789192594
977,0.332484531469
978,0.194818630174
979,-0.0784836263568
980,0.0681656436319
981,0.126325886927
982,-0.160961262465
983,-0.0352210750901
984,-0.0634396916939
985,0.301268531714
986,0.320340322539
987,-0.370747080718
988,0.0403479778708
989,0.0383801388584
990,-0.0834889369701
991,0.513264990331
992,0.399964549923
993,-0.335759693728
994,0.0908656638377
995,0.335778649921
996,-0.193330662692
997,0.101197273618
998,0.0669858662624
999,0.341957243952
