,Key_Word,Mean_Nasdaq_Change,Mean_Return,Variance_Nasdaq_Change,Variance_Return
86,bonds,14.5165753263,0.00347657017131,23.5568926361,0.000309774247639
87,bonds,-2.40332822372,0.00155047867281,27.6236927822,0.000428634155673
88,derivatives,10.5124175088,7.59493849295e-05,26.5868624621,0.000258351995492
89,derivatives,-0.287937789296,0.0110810342979,129.948441884,0.00136078755067
90,derivatives,-1.37348090233,0.00053498861154,38.4999678118,0.000123114569109
91,derivatives,-13.7435518381,-0.0966486801362,38.7035642695,0.191656691127
92,headlines,10.6672538353,0.0168515706095,40.4619384277,0.000543874831455
93,headlines,-6.25958810193,0.00264721825332,31.2636686276,0.000280769716871
94,headlines,-15.7320787196,0.00835085195213,12.4234415439,0.00288956841473
95,headlines,6.45116609022,-0.00157595521197,28.9522366164,0.000100150744049
96,profit,-13.2344873891,0.0737983426399,21.2593156258,0.0110284242326
97,profit,7.60583526602,-0.000974893031656,42.2922328102,6.61793846781e-05
98,profit,-8.00079447869,-0.00165243458253,38.2340012088,0.000181921337648
99,profit,7.05968901574,-0.0495164118113,64.1867252031,0.0207593517211
100,society,6.44536198408,0.000233846043013,20.3248508631,0.000191075741458
101,society,-3.70089355439,0.00200623297418,109.46155382,0.0509104118269
102,society,15.1667001411,-0.00151747770776,20.9419772135,0.00092346902446
103,society,-6.53281304566,-0.00161604769929,45.0968691595,0.000405160811374
104,leverage,8.29236017331,0.00123528091485,30.7287559982,0.000217228643167
105,leverage,0.768612036665,0.0450969260963,207.13017191,0.000968029687305
106,leverage,-2.60656156312,-0.123521253709,141.529603519,1.07436489021
107,leverage,-6.2708322432,-0.00227221053872,38.351924756,0.000219347789247
108,loss,7.84908867556,0.00158954160869,33.041855772,0.00010855183
109,loss,-5.97697412754,-0.00162678832708,33.0622044,0.000233900636925
110,loss,10.9700540845,-0.00288403714571,47.2423746712,0.00126878084434
111,loss,-14.0092013599,0.0370463282256,25.1591180438,0.00100189411943
112,cash,10.8815891151,-0.00871660471559,71.0328516333,0.00117550490485
113,cash,3.62560428032,-0.00134992610805,67.4571107001,4.62121488531e-05
114,cash,-15.4963397345,-0.00623081247001,10.9567956026,0.00104995891862
115,cash,2.81556331231,-1.3415722942,141.088992905,9.08547967654
116,office,-8.89238380234,0.0019375955963,36.6158062983,0.000237592865959
117,office,13.0823442807,0.00704111505702,31.0030729472,0.00236632277654
118,office,6.61498179741,-0.000396464704149,37.136194349,8.10143640482e-05
119,office,-4.54230438239,0.113471260629,52.7967720822,0.276747281317
120,fine,-5.49254547486,0.0021093810199,31.2715930451,0.000137347875404
121,fine,-16.4360801734,0.0290857771562,7.32389059617,0.00103383612684
122,fine,4.86177722338,-0.02528612233,120.464350279,0.0020186346087
123,fine,8.32317269412,-0.000348536016179,33.7671161501,5.43393256477e-05
124,stock market,7.36153399522,-0.000250781488123,26.4621385571,0.000170961635687
125,stock market,11.6368158485,0.0314161393262,47.2344566459,0.00186953377495
126,stock market,-4.28047815486,0.00584504281565,29.3125324578,0.000368075065307
127,stock market,-13.8946352893,0.0320799301481,21.0350647043,0.00226873811765
128,banking,4.83135442447,-0.0151323112641,3.25826438563,0.00154610740016
129,banking,-6.71720105752,-0.00219799633093,20.5854014999,0.000134032842129
130,banking,7.78756549662,-0.000642352283322,41.147630995,4.7146784456e-05
131,banking,-17.1732167335,-0.00420076729661,4.70692384882,0.00045489971365
132,crisis,-7.56103921237,0.00280763822019,37.7749790087,0.000277348239386
133,crisis,7.04183203027,-0.00153415896003,32.7948404447,0.000114667123496
134,crisis,-6.76733201923,0.148590208024,185.746124384,0.0212692563614
135,crisis,12.343193645,0.0299765343983,38.6490441804,0.00077607651182
136,happy,-1.56585855016,-0.0339311658192,49.3222932658,0.0093788361315
137,happy,-17.6715758058,-0.00253058383065,3.80527085881,0.000468555774672
138,happy,8.40994424209,-0.000620014064248,37.844604469,4.68761384778e-05
139,happy,-6.05822965362,-0.00121470536594,25.0600969671,0.000110813632554
140,car,-3.80720348714,-8.9586197846e-05,36.8892404197,9.29763913837e-05
141,car,-16.3051420503,0.0321505709812,7.90364334307,0.00162675991782
142,car,9.4383329347,0.000506372537174,32.5753287486,0.000103509358237
143,car,3.79704200666,-0.0228607229162,112.604593082,0.0515651234798
144,nasdaq,-8.1344400694,0.00135997399908,37.0381569502,0.000148023847696
145,nasdaq,10.303287193,0.00624053159999,47.8317510059,0.000363526252297
146,nasdaq,-5.40296033433,-0.00257348902752,109.27164423,0.0262496037402
147,nasdaq,5.47863442827,-0.00283173193564,23.9605359213,9.77513979304e-05
148,finance,8.47268814152,-0.000210425652456,30.4530751002,9.15650222728e-05
149,finance,-13.7025769419,0.00166153517778,16.9192988191,0.0331524842825
150,finance,-5.3204796278,-0.00103919796716,42.3507139286,0.000154732479203
151,finance,10.7847349974,-0.00187857152907,50.5106261279,0.00342766294629
152,sell,-15.702292665,0.0144664338399,9.52554086305,0.000832607041548
153,sell,5.33431373106,0.00568558026345,14.4465289215,0.000301876648432
154,sell,12.9994104321,-0.00162763463312,26.6981524036,0.0004058377801
155,sell,-5.1663272247,0.00128681031469,20.0620014694,0.000264839466461
156,invest,8.21725623388,0.000511110557676,32.5756918311,0.000105516263968
157,invest,-11.740690228,0.0385050928896,29.113207226,0.00158334673635
158,invest,-6.12113620508,-0.00146412560321,39.7369175814,0.000138499817788
159,invest,10.0166934545,0.0192071174591,58.8714427037,0.00109255334763
160,fed,2.73981078092,-0.00459728733286,27.423902505,0.00110583463927
161,fed,-4.49152496767,-0.00037126568473,22.6747574544,0.000113003548274
162,fed,8.95338614951,0.000490655116042,34.359990936,5.66298361559e-05
163,fed,-15.3066287386,-0.00411412879259,11.1900660898,0.000293685971099
164,house,8.21410469399,-7.85037912872e-05,33.3253730332,6.10577985633e-05
165,house,16.6535045065,-0.00714606992904,34.2976782584,0.00190670129141
166,house,-4.95214834772,-0.000276576407896,28.5960312863,0.000125822391383
167,house,-15.4659426607,0.00418372737501,14.367079524,0.000620510388676
168,metals,-3.71930145794,0.0235107914176,136.542798433,0.00226579868389
169,metals,5.54783534949,0.000778559378377,19.3738526711,0.00012553090006
170,metals,13.9635718026,-0.00318583858623,19.9415053111,0.000320052564403
171,metals,-6.67803913795,-0.00251478706521,30.7540378932,0.000176063368071
172,travel,7.97278038801,0.00430504059165,27.775510333,0.000114229781283
173,travel,-14.3445326394,0.00248908242019,23.1182324483,0.00185324262873
174,travel,12.6746349616,0.00603161806424,44.9349963123,0.0010324691194
175,travel,-4.64148964514,0.00142972769076,30.227236858,0.000171326393976
176,returns,7.32195192392,0.000557392694469,41.2181524117,6.3132095489e-05
177,returns,3.43071880389,-0.0257595981674,135.651292584,0.0169137082599
178,returns,9.86641585536,0.0234116224268,23.7802000615,0.00165065980472
179,returns,-8.67199468852,0.00148745108303,36.0232210359,0.000191659798412
180,gain,9.08221948309,-0.00107290303794,65.4376225425,0.0015189570633
181,gain,-5.21429938011,0.00226352011537,25.3700788041,0.000146533417938
182,gain,8.3469084262,0.000685416869706,32.5567464727,8.46428920899e-05
183,gain,-16.0179292021,0.00290798177633,9.95735346449,0.00119515043079
184,default,9.5992856663,0.0121739530865,40.8765610175,0.00185261734512
185,default,-6.91037218702,0.0018448125048,30.2398009243,0.000702696136131
186,default,5.36948140187,0.000934909903889,33.3695346754,0.00014893814901
187,default,-12.5983303993,0.0574386300339,32.7617689159,0.000800467747211
188,present,-8.18148198016,-0.0025719518281,20.559798488,0.00015947766242
189,present,10.066943087,-0.0165472815107,72.6347284113,0.000438367808484
190,present,6.65575230631,-0.000977510495009,42.6073127323,4.97022884265e-05
191,present,-17.5506661014,-0.00427117244342,3.86378730513,0.000697122308515
192,holiday,7.35291568262,-0.000604277952673,40.5805887875,5.04676302725e-05
193,holiday,-8.82995659658,-0.0016175591749,33.2315581064,0.000137312667231
194,holiday,9.19709284529,-0.0197871385981,50.774341388,0.000792047289498
195,holiday,-1.52313085666,0.0253541956477,160.54644013,0.00359657480137
196,water,-7.59321172469,0.00319797810101,34.8031183094,0.000165647929205
197,water,13.0412080654,0.0218521126787,34.0603503921,0.000742449459618
198,water,7.27375700822,-0.00106314957738,37.521794296,6.60280071731e-05
199,water,-5.48109843887,0.0338060083071,112.492425397,0.00529033934968
200,rich,-4.88602539972,0.00198544499893,26.2401745326,0.000162531860121
201,rich,6.44318856457,0.0212559430264,60.1519218202,0.00449861162248
202,rich,8.68478759627,0.00169178195696,35.2589561782,0.000102718123141
203,rich,-15.5907693194,0.0278642951405,10.9121328337,0.00127520736464
204,risk,-0.963806111726,0.00837252268051,101.165941516,0.00150510480311
205,risk,16.1818080375,-0.00568225219909,18.9904961423,0.000275874805933
206,risk,-8.82319633011,-0.000831457031927,34.4319614469,0.000140755420637
207,risk,5.90065001984,-0.00131935220906,27.7187425204,6.20482802711e-05
208,gold,9.74098244339,0.0287221905125,89.8720244123,0.00130989647589
209,gold,-3.60220647531,0.00112811636975,25.6142481756,0.000215106832945
210,gold,8.70347217544,-3.44136471865e-05,30.9088093658,0.000133269265969
211,gold,-13.250085677,0.0045973134882,26.2809131394,0.00109345508986
212,success,-3.66331788657,0.0248582861475,121.203443015,0.011499574972
213,success,13.8084811448,-0.000685249736415,24.417332994,0.000270771568805
214,success,3.78339017338,0.00131086833672,29.3066390902,9.33579268868e-05
215,success,-9.96933840548,-0.00465784920959,32.0472152502,0.000371240761293
216,oil,-10.5986763793,0.0294417075777,45.2600279017,0.000643157266652
217,oil,4.38425657605,0.00666164452015,22.7228800094,0.000151572622919
218,oil,12.0316725712,-0.00354434278064,30.9916219822,0.000881282747171
219,oil,-5.7407740008,-0.0101140747875,23.0063407089,0.000402652855561
220,war,13.469263461,0.0126735405934,45.2666501414,0.0011774880568
221,war,-7.13115499752,-0.00245332034568,41.8763731117,0.000166981818688
222,war,-8.69702209034,0.0255598358667,38.8589051944,0.00194345787399
223,war,7.43604733633,0.000108055446859,31.3178315636,0.000105546542255
224,economy,10.0998338081,-0.00333408772619,26.4478623244,0.000237413966417
225,economy,-14.741567457,0.00915586096376,12.6012570036,0.000964686031777
226,economy,4.89333311363,0.0249329679931,80.30949867,0.00122086981733
227,economy,-1.94237812159,0.00120308636929,27.7906464742,0.000137656798951
228,chance,-8.43802290578,0.0289308927039,68.7406735477,0.00446754543876
229,chance,7.39428261291,0.000669652084217,36.3600934746,7.40683947648e-05
230,chance,12.5755621346,0.0133918505853,37.3093427198,0.000831438252068
231,chance,-7.57916482617,0.00151518732582,39.2461041916,0.000157181340053
232,short sell,-13.260827816,0.00232893589157,18.1010581317,0.000465595217354
233,short sell,3.32590774529,0.0428124545853,114.544130791,0.00590018310921
234,short sell,-0.123480762849,0.00545375494195,23.8855467035,0.000302573380667
235,short sell,10.4180284985,-0.000385270500079,26.1281419913,0.000184272886028
236,lifestyle,10.2491938162,-0.0110500694648,55.4695957251,0.0011189849739
237,lifestyle,-4.9127856669,0.00343291415643,24.4865060483,0.000218709304261
238,lifestyle,8.04588135882,0.000219545545267,29.1256839794,9.13291568621e-05
239,lifestyle,-14.211750132,0.0152280654795,24.9532106876,0.00115621361313
240,greed,7.97813136114,0.00126549192298,31.7742030484,8.89344805823e-05
241,greed,-16.8373689751,-0.0130172180532,6.23010596054,0.000788036762435
242,greed,14.3816752464,-0.0102455866487,36.3313810872,0.000936154147897
243,greed,-5.19221803993,0.000409483825695,28.3816268746,0.000164757567593
244,food,10.2064977956,-0.00258865383992,27.6413147534,0.000115674771297
245,food,-1.68532531617,-0.000874922438028,29.0158917774,8.33635080109e-05
246,food,3.90414753497,0.00558622636629,102.5387856,0.00915959083023
247,food,-15.2577282052,0.00812450513447,11.1343888198,0.000356967328693
248,financial markets,-14.5273969242,0.0411596767184,20.1456444277,0.00457550405667
249,financial markets,8.5773561118,0.000762372744684,31.4227741934,0.000227511134145
250,financial markets,-4.56394591991,0.00880682534615,29.8578225451,0.000402055517829
251,financial markets,9.68527440246,0.0362157011656,57.0000822516,0.00226766194714
252,movie,-11.0900687815,0.0247407308037,35.0585600777,0.00222450728965
253,movie,7.82665442158,0.000652033321899,37.1941935483,6.91188933973e-05
254,movie,10.7454050543,-0.00987294626564,48.594099854,0.00133392643687
255,movie,-7.38450260216,-0.00064124746336,38.6782837854,0.000138439683243
256,nyse,14.1084272728,-0.00689300116241,34.5312881404,0.000698124088776
257,nyse,-11.5102838802,-0.00488860529463,32.5032473265,0.000338768094844
258,nyse,4.57458445618,-0.000393569888887,55.7452327551,4.69916907282e-05
259,nyse,-1.66325993354,0.00643748582765,87.4951721496,0.00886225547011
260,ore,8.10942962877,0.0004248475085,33.1402088561,9.60692775973e-05
261,ore,5.65446641808,0.0326939251936,107.83556822,0.00524244745393
262,ore,-5.00279094565,-0.197425361885,210.174166672,1.34337472482
263,ore,-6.99354254684,2.09869888596e-05,42.7669599807,0.000130886771661
264,buy and hold,-7.70883429276,-0.00305766724598,39.1289261962,0.000447082816771
265,buy and hold,-9.27802963766,0.126365353774,119.72640184,0.0225328484475
266,buy and hold,9.85399450199,0.0217766980838,46.76389329,0.000427664741327
267,buy and hold,8.58611654414,-0.0106776598294,32.6843991983,0.000271072393682
268,opportunity,8.14375152921,-0.018068089204,67.4381936717,0.00149615093641
269,opportunity,-9.84097371196,-0.0332164192279,58.715597897,0.00753868465059
270,opportunity,7.61313316838,-5.89946475379e-05,40.7202557971,6.71355017414e-05
271,opportunity,-7.9990414852,-0.00318497865167,38.4003996191,0.000180066742965
272,health,8.11700221118,-0.000590896039578,33.3208425919,0.000126932220862
273,health,11.8425012764,0.004773851271,44.7963021555,0.00157268471246
274,health,-5.20718002463,0.00169760738088,28.2018684386,0.000237833950748
275,health,-15.4488698545,0.0245457593712,15.4398017857,0.00126681875111
276,short selling,7.49576502755,0.011354853474,68.8071768522,0.00170260352556
277,short selling,-6.48366381315,-0.000650959805451,28.8076085773,0.000105819082845
278,short selling,8.03894033325,0.00072838360898,34.8068115538,5.69170322576e-05
279,short selling,-14.6199681719,0.036069164168,25.9992302901,0.00184522836998
280,earnings,5.94413710939,0.000308181488716,20.1067522211,7.83247062524e-05
281,earnings,-15.1457672187,0.00484916543179,13.8555612839,0.00168586078077
282,earnings,15.4949898616,0.00328289650095,19.8254951189,0.000466703304194
283,earnings,-5.79789355839,-0.000308743221119,19.3440578121,0.000193996424021
284,arts,4.71966139565,-0.000183512616085,25.2358053151,7.12626430674e-05
285,arts,2.9550183474,0.0304609845346,112.824589196,0.00417390562361
286,arts,-9.42269298341,0.000583368050493,30.2152208672,0.000217605570311
287,arts,14.6719136315,0.00142212136682,21.4025819604,0.000227207847053
288,culture,9.77609533731,0.264133565963,11.7229854456,0.314108207744
289,culture,4.39065472104,-0.0190522774902,31.4479033086,0.00123944824043
290,culture,6.57058930129,-0.000309320041904,52.1514950815,6.33814821143e-05
291,culture,-10.4528924056,-0.00342688669415,30.9721000431,0.000265375496009
292,bubble,-5.25335738478,-9.78345956653e-05,28.3226021707,0.000120176793213
293,bubble,10.9014543554,-0.0199977328761,55.5344622266,0.00116989356327
294,bubble,-14.7589548542,-0.0112955954741,17.6770976149,0.000991253992395
295,bubble,8.12638706186,0.000657427912069,33.470523298,5.19579911697e-05
296,buy,7.82910117289,-0.000809650719857,32.6748187402,5.94155368982e-05
297,buy,13.8472772223,-0.0203753065909,55.2037594972,0.00086386577255
298,buy,-17.3284293724,-0.0162860594913,4.38623284579,0.000994124200213
299,buy,-6.07288631852,-0.00171657427264,25.0433992154,0.000110997828387
300,trader,6.15353127748,0.00134060479063,22.1475163979,0.000121702503855
301,trader,15.5900496432,0.00710555961814,24.1863937506,0.00043918090127
302,trader,-13.5461127692,0.0266955896013,43.6792360234,0.00238066129835
303,trader,-7.20735430816,0.00237105686833,31.485933132,0.000184923296405
304,rare earths,9.11193168348,0.000328736919676,31.7321264787,9.70042417015e-05
305,rare earths,1.65580152808,-0.0141267280672,65.6253419746,0.00904498905723
306,rare earths,11.4663809247,1.42484965188,46.2963848923,0.983759625954
307,rare earths,-6.83118045864,-0.00215064572368,35.4543299644,0.000284021918039
308,tourism,5.51268790435,0.00237351266232,20.890235237,0.000118738932475
309,tourism,-8.01806768049,0.00124168206761,32.6984561656,0.000209363207592
310,tourism,15.1846504086,0.00206886349047,20.2211266575,0.000351743287308
311,tourism,-11.9499266138,0.0781603185601,51.3724344843,0.00324401156415
312,politics,-15.7521410244,-0.0012099156246,10.8253315302,0.000602993024263
313,politics,9.34164575178,-0.00224503111444,34.4568916053,7.30668088458e-05
314,politics,0.309641035455,0.0244432507352,88.1615084986,0.005640243844
315,politics,-3.69514907827,-0.00079272796421,30.6816986815,0.000105570453426
316,energy,8.16391692579,-0.00135272043537,37.2369141058,6.03337621985e-05
317,energy,-5.66575199518,-0.00175630829144,32.56647455,0.000127065217713
318,energy,11.5900632983,-0.00285057629426,45.8608829752,0.0840746142109
319,energy,-16.6583688672,-0.0218719605075,6.7107342746,0.00198280043772
320,consume,7.96470647732,-0.000400850855964,32.8015096217,6.03204864909e-05
321,consume,-15.500031371,-0.0121079697905,13.0054077053,0.000725376528842
322,consume,11.6707965692,-0.0138165867843,78.5725402226,0.00107997129642
323,consume,-5.63729969909,0.000683809393736,25.5915582128,0.000139684830677
324,consumption,-15.4717117825,0.0343433844672,11.2707016814,0.00170191287642
325,consumption,8.85012110833,-0.00144478451353,36.5845474947,7.41347284167e-05
326,consumption,0.70615636758,0.00070912088465,75.6852141394,0.00953875440828
327,consumption,-4.9676490222,0.000171605186332,29.5891109443,0.00012628270956
328,freedom,-8.30838176034,-0.00133677962466,35.2118110604,0.000158862085056
329,freedom,9.63158480434,-0.00819832713323,56.9401424444,0.00192394574209
330,freedom,7.29559634225,0.000100075275572,39.3045357468,6.24992255538e-05
331,freedom,-12.891660201,0.024158861165,41.5028347659,0.00890350223336
332,dividend,-17.0551656977,-0.00757571076366,5.30471787793,0.000711861241387
333,dividend,8.0953017046,-0.0014675514937,35.6109426232,4.60992666664e-05
334,dividend,-5.43631278134,-0.00393954801381,28.4736902793,0.000106486922677
335,dividend,12.6462510232,-0.00714746224508,38.0594440015,0.0017250267607
336,world,7.76809570701,-0.000708450444251,40.8063882556,6.26250350656e-05
337,world,-6.50573232116,-0.0415552836248,29.644747996,0.0443409796951
338,world,-16.9092054123,-0.00124052211502,6.27527516834,0.000391625404118
339,world,-6.51213996162,0.00131949154155,22.4718445359,0.000202449099871
340,conflict,-5.92706464946,-0.000423371993203,25.3378976851,0.000105453280844
341,conflict,0.568687441634,-0.00530073427389,48.2139018846,0.00160051031438
342,conflict,8.38248909666,-0.000365474923447,37.6296049835,4.90361531895e-05
343,conflict,-16.9758876048,-0.0051848366076,5.52249684106,0.000538366295752
344,kitchen,9.6124219997,0.000686898581412,29.2941389695,0.00013434348339
345,kitchen,-15.676474964,0.0161138565311,10.3860850503,0.000768333564334
346,kitchen,-2.97495628155,-0.00167670851052,32.9988815759,0.000108085448558
347,kitchen,7.35487969737,0.0388081380265,91.9549028025,0.000788951448319
348,forex,5.19846132076,0.000725238252163,19.568338013,0.000119500496061
349,forex,-4.16805639084,0.0657743985449,110.202389481,0.0028090901009
350,forex,14.5160974252,0.00142627013734,20.1564349681,0.000253844803073
351,forex,-7.95358155373,0.00156862189835,34.2251760704,0.000192687007219
352,home,-8.02783405074,-0.000861286943658,36.7622883812,0.000123051238452
353,home,14.1655639673,0.00227908986783,41.5652651953,0.00146934997788
354,home,-2.06546807445,0.0482344454925,111.392868184,0.00822882047293
355,home,7.26392477457,-0.000107771086271,32.9261434599,6.64528858304e-05
356,crash,-5.8208010744,-0.00356526750829,24.3979712154,0.000137701007231
357,crash,-17.2903743238,0.0103943732948,4.33865045405,0.000924719014669
358,crash,1.75397250701,0.00938685241943,107.438116336,0.00458453880511
359,crash,8.23441292709,0.000441243142361,37.2092490738,5.48151044754e-05
360,transaction,1.16120050486,0.00254193904742,20.9118169183,0.000135702854549
361,transaction,0.0566079352352,0.0539770511518,173.103020857,0.0155431823814
362,transaction,11.1513660763,-0.000359148095144,25.1550219948,0.00011784599447
363,transaction,-10.8062695141,0.00452596679548,26.827962059,0.00027660739422
364,garden,-5.69447234142,0.000123887678927,24.8283011667,0.000131234705546
365,garden,16.5937708348,-0.00740576963695,26.2048547081,0.000847306421273
366,garden,-16.3811519948,0.00555072450548,9.12392694943,0.00109546510927
367,garden,7.33928165305,0.000229147702831,27.6390931687,7.17389160868e-05
368,fond,6.56942387245,-0.00928073724136,24.6375775834,0.00135436658983
369,fond,-7.39847777747,-0.0761715004208,68.0223070087,0.00254352047017
370,fond,6.50287062281,-0.000924755047488,51.7789446424,4.87342555827e-05
371,fond,-10.5178380032,-0.00481421720055,29.1582772274,0.000173038793228
372,train,14.1652740008,0.022765178891,54.0221519406,0.00575855882179
373,train,-4.75986264914,-0.00152143841775,34.2349860211,0.000149204970957
374,train,8.52408037249,0.000419653757422,30.4046566512,0.00010396664572
375,train,-15.7696870795,0.0184579845585,11.3285919113,0.00293790290808
376,labor,-6.0904623812,0.00284843052774,44.3235414116,0.000191558905314
377,labor,8.71062847592,-0.000904373096374,36.595810042,0.000103122912751
378,labor,-10.8559173338,0.0674497068514,33.8870489204,0.00301718946225
379,labor,5.91911685367,0.0913445476671,12.6175540707,0.0160669822585
