,Nasdaq_Close_RDP_2,Strategy_Gross_Return_RDP_2
30,22.3520270943,0.0321059469806
31,7.74628597442,0.0088161083769
32,8.19272412143,0.00315180479756
33,7.55994630173,0.00244260221642
34,-6.82015583849,0.0136594448162
35,1.47885561118,-0.0018264354129
36,6.080183135,-0.00604819080303
37,-11.410101635,0.0138659036066
38,-12.8894505142,0.000607469075427
39,11.218372135,0.0132153381541
40,37.4784862741,-0.000792136317761
41,28.2736041851,-0.0090757666084
42,2.09245555965,0.0189637211599
43,-0.759024464393,0.0150866664901
44,10.600368739,0.00196771212445
45,2.68710100199,-0.00558143460589
46,1.51885373204,0.00154364974026
47,11.2711182239,0.0123856989988
48,8.9914680958,0.00968670282525
49,-11.7331975077,0.0155854162387
50,-13.3902600832,0.0155406572963
51,-9.01852924068,0.010377961004
52,-6.50689629555,0.00724119365936
53,18.1092650723,-0.0161471008047
54,17.46170349,-0.0138893607552
55,-0.719138176105,-0.000727252902314
56,3.05028453497,0.0031702790024
57,10.440384657,-0.000490927139271
58,-5.59238845274,0.00580761361564
59,-15.8036590106,0.00589190238625
60,-13.9877746484,-0.0130250087712
61,-8.24736334216,-0.00801530068531
62,4.93082583531,0.000782321551894
63,-14.7586305971,0.0235022914033
64,-14.1820392821,0.0166137607402
65,7.20360903012,-0.00500035907245
66,9.77548367358,0.00829364176391
67,-1.39661148809,-0.0014867081359
68,9.10222836898,0.0103555041022
69,23.2318484468,0.0219186187263
70,3.38909878246,-0.00145648087875
71,-0.334812767981,-0.00145648087875
72,10.6533094764,-0.00930555054999
73,-3.25215038686,0.00313126265978
74,-11.051632264,0.0163200505729
75,10.3177486006,0.0117592125253
76,17.2092200529,0.0202851435831
77,11.1064386975,0.00574256380264
78,3.14595690273,-0.00278193498781
79,-3.60863805849,0.00026689280019
80,-1.88918071108,0.00215767878386
81,-3.33664409419,-0.00352123056391
82,-12.3850888743,-0.0124153109895
83,-0.843829188906,-0.000900933397618
84,18.7391263796,0.0221114089349
85,10.1073996732,0.0158665996546
86,-12.8187506444,0.0153163179095
87,-4.51655249574,0.00476480674011
88,-9.54031589168,-0.0219339461627
89,-20.3940059082,-0.0119349139847
90,-8.04377995652,0.00123539299258
91,5.97907177832,-0.00378449889392
92,20.9719805187,0.0
93,18.7050688829,0.00822759216942
94,14.3892647975,0.000555333024444
95,17.2202695753,0.00328498734049
96,8.51818709093,0.0131158098365
97,-4.408912123,0.00481383161366
98,1.12198311569,0.00756625872335
99,4.67926479113,0.00509480591313
100,-9.37212333901,-0.00955686021877
101,8.50610309303,-0.0253276179915
102,20.2792721243,-0.018251697058
103,-11.7567001439,0.0129759862781
104,-1.93912395834,0.00150150452285
105,1.27255713482,-0.00166147397449
106,-8.25598366466,0.0123407131033
107,11.8180899188,0.01297319676
108,11.4187204319,0.00992845170232
109,-0.00499996115722,1.31112352608e-06
110,-3.98012075103,0.00425557781076
111,10.1656832889,-0.00977652856236
112,10.9458700114,-0.0123816350834
113,-6.13137907822,-0.00397161118076
114,-3.70370121647,-0.00739403119075
115,-2.86223327438,-0.00659472890891
116,7.98610513315,-0.0129482260136
117,10.9241222307,-0.00999393279422
118,7.31994875236,0.00810791195696
119,-9.54186172851,-0.00874474264796
120,-28.0641563707,-0.0227993018923
121,-5.49246181965,-0.00512356767653
122,10.7721923711,0.0112695091154
123,-13.6268427384,0.0251386314467
124,-17.8177978917,0.0202991773874
125,-3.875708696,0.00410146569035
126,9.46910686035,0.0189782925348
127,10.666842266,0.0117902341431
128,-16.5449535506,0.0138479712992
129,-12.3442903483,0.0140426806004
130,21.9004176104,-0.019876174372
131,20.1503661241,-0.017861330686
132,-5.85045535959,-0.00572679842862
133,11.6756667396,0.0126323900688
134,14.492240515,0.015892182026
135,4.38412696767,0.00454661462942
136,1.92066327437,0.00200607504028
137,4.35353620491,-0.015002705525
138,8.02682644043,-0.00766718287476
139,8.19431198187,-0.00752958799555
140,17.8658132539,-0.0037381386758
141,15.2167187184,0.0157637756859
142,9.6388851429,0.00970254288924
143,5.91029158917,0.00584707138954
144,-2.14324492182,0.00431938655813
145,1.78460075217,-0.00766009957942
146,18.9490141464,0.001713769094
147,10.1705581505,0.0102623172628
148,-2.23780613046,0.0019247539905
149,4.4732066098,-0.00415282958303
150,15.5203994387,0.00182318053587
151,0.460300175907,0.000449798616293
152,-4.36792949288,-0.0039973593313
153,-0.524609253168,0.00776198040134
154,6.26946834238,-0.00602624753319
155,10.5483024877,-0.00944441688539
156,-4.24945272693,0.00400837052626
157,9.05686721426,0.0176911217345
158,8.02865769453,0.00782008185531
159,3.59264804369,0.00344271075033
