,Random_Strategy_Cumulative_Return_R
378,-0.419694674102
379,0.449815537645
380,-0.326818869658
381,-0.498148828103
382,0.408757191262
383,-0.0514584006725
384,0.212829640994
385,0.287351935923
386,0.147516879789
387,0.273617106979
388,0.268865310358
389,0.210020481813
390,0.106456321905
391,-0.238301740031
392,-0.60438237843
393,-0.222237335348
394,-0.0671134215436
395,0.0844327126997
396,0.0207621210307
397,0.300488568288
398,-0.412474850668
399,-0.462553769214
400,0.295104550599
401,-0.202472927611
402,-0.354671551214
403,0.241620557111
404,0.114552602239
405,0.0303363364681
406,-0.211368536676
407,-0.167156470266
408,-0.0495383977281
409,-0.115960654281
410,0.0385921684615
411,-0.196479006479
412,0.0456702058344
413,-0.258630127887
414,0.244902822297
415,0.379137747349
416,0.142353635249
417,0.0526627110877
418,-0.34043918489
419,-0.262710044121
420,0.650661838253
421,0.292981696469
422,0.370104076209
423,0.168135621033
424,-0.206949686976
425,0.445350455041
426,-0.492060600282
427,0.111674802307
428,-0.341447647359
429,-0.682675656583
430,-0.0493963770955
431,-0.448307715788
432,0.110934177603
433,0.22403732028
434,0.137999055523
435,0.255114425565
436,-0.0454378084196
437,-0.0332277039481
438,-0.160147827822
439,0.228481185804
440,-0.1895003957
441,0.296553234332
442,-0.116698890657
443,-0.171746706894
444,-0.607310661049
445,0.21630492634
446,0.171481252219
447,0.162108251321
448,0.104130372044
449,-0.131987944895
450,0.131905510868
451,0.259374858056
452,0.119831654077
453,-0.000880246366239
454,-0.0949519321912
455,-0.140560294187
456,-0.303766220085
457,-0.290892421668
458,-0.369275768073
459,-0.176349301263
460,-0.435151775369
461,-0.375509906028
462,0.115590583442
463,0.0302342451816
464,0.160559536715
465,-0.189817516633
466,0.325028923333
467,0.451530503247
468,0.141938221298
469,-0.111719748205
470,0.246706950492
471,-0.0869215725157
472,0.215292445308
473,-0.087810376097
474,0.161622825166
475,0.317441318091
476,-0.13238045807
477,0.461381000969
478,0.436821746242
479,-0.368324811603
480,0.0751933108886
481,-0.140153658462
482,-0.423282955205
483,-0.122286955838
484,-0.127567441666
485,-0.411532813994
486,-0.180840405993
487,0.317290063651
488,-0.179974435044
489,0.115889389277
490,-0.214534037559
491,-0.370045543295
492,-0.243644926411
493,0.143677603549
494,-0.192998836013
495,0.137149130972
496,0.227362878521
497,-0.257959203541
498,-0.0350193179988
499,-0.0295500020753
500,0.284568309647
501,0.0633862584126
502,0.210401897212
503,-0.14112785281
504,-0.345499672118
505,-0.0453010274242
506,-0.614500118662
507,-0.0480890410409
508,0.00107494550925
509,-0.0787861731811
510,-0.367004702686
511,-0.166601776332
512,-0.38184805028
513,0.268851270639
514,0.330652860559
515,0.104926731214
516,-0.458981195473
517,-0.166471096769
518,-0.197956759133
519,0.183778232911
520,-0.301598388999
521,0.107955364141
522,0.091280667301
523,0.255560740998
524,-0.550671712061
525,0.132231165955
526,0.0403097296321
527,0.0451806311487
528,-0.254097704155
529,-0.243245133741
530,0.142283144346
531,-0.0287732568814
532,0.0490792486962
533,0.327876646106
534,0.409669192102
535,-0.188836354231
536,-0.361164876033
537,0.569791361083
538,-0.524285776369
539,-0.141676170556
540,-0.11420993422
541,-0.454710888899
542,-0.427245090833
543,0.300892850389
544,-0.0791350370844
545,-0.417391610977
546,-0.163900962353
547,0.123731400822
548,-0.248506034101
549,-0.442681104445
550,0.195857389097
551,-0.240498212739
552,-0.097945655492
553,0.0767030437484
554,0.390165793104
555,-0.215347705731
556,-0.154053690953
557,0.472397359127
558,-0.151721868698
559,-0.148294975779
560,-0.407356223033
561,-0.32262375927
562,0.196514014611
563,-0.292468341679
564,-0.159411330062
565,-0.0668643591143
566,0.351759420836
567,-0.146463594429
568,-0.302800827512
569,0.000502598681048
570,0.259476906338
571,0.0655441276422
572,-0.238048362523
573,-0.468330403892
574,-0.229671216633
575,0.108481068722
576,-0.202300813882
577,-0.0966910817901
578,0.0562347574765
579,-0.689106609515
580,0.153349848508
581,-0.153733846564
582,0.0711784249392
583,0.0299797221523
584,-0.329136365412
585,0.127022563404
586,0.366642073006
587,-0.260087734424
